,Molecule,Score,admet_smiles
1955,EOS75809,-12.039,Cc1cccc(CN2CCCn3nc(C(=O)NCCN4CCN(C)CC4)cc3C2=O)c1
1956,EOS77466,-8.323,O=C(CN1C(=O)CN(C(=O)NCc2ccccc2)c2ccccc21)NCCN1CCCC1
1957,EOS77802,-7.965,Cc1ccc(Sc2ccc3nn(CC(=O)NC(C)C)c(=O)n3n2)cc1
1958,EOS77528,-7.804,CCC(C)NC(=O)Cn1nc2ccc(Sc3ccc(C)cc3)nn2c1=O
1959,EOS77834,-6.938,CCOCCCNC(=O)NC1COc2ccc(OC)cc2C1
1960,EOS75841,-7.223,COCCCNC(=O)NC1COc2ccc(OC)cc2C1
1961,EOS77564,-8.124,CCN(Cc1ccc(C)cc1)Cc1cc(=O)n2nc(C3CC3)sc2n1
1962,EOS77565,-7.439,CCN(Cc1ccc(C)cc1)Cc1cc(=O)n2c(C)csc2n1
1963,EOS77841,-8.366,COc1cccc(CNC(=O)CSc2nnc3c(=O)n(-c4ccccc4)ccn23)c1OC
1964,EOS77842,-6.868,CCOc1ccc(CN(CCOC)Cc2cc(=O)n3c(C)csc3n2)cc1
1965,EOS77568,-7.018,CCOc1ccc(CN(CCOC)Cc2cc(=O)n3cc(C)sc3n2)cc1
1966,EOS75853,-8.094,Cc1ccc(NC(=O)Cn2nc3c(cc2=O)CCCC3)cc1
1967,EOS77873,-8.392,O=C(Cn1nc2c(cc1=O)CCCC2)Nc1cccc(Cl)c1
1968,EOS77875,-8.199,COc1cc(NC(=O)Cn2nc3c(cc2=O)CCCC3)cc(OC)c1
1969,EOS77876,-8.137,Cc1cccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)c1
1970,EOS77603,-8.271,Cc1ccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)cc1
1971,EOS77877,-8.68,Cc1cccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)c1C
1972,EOS75855,-9.072,Cc1cc(C)cc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)c1
1973,EOS77879,-8.575,Cc1ccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)cc1C
1974,EOS75856,-8.537,CC1CCc2nn(CC(=O)Nc3cccc(Cl)c3)c(=O)cc2C1
1975,EOS77881,-8.575,CC1CCc2nn(CC(=O)Nc3ccc(Cl)cc3)c(=O)cc2C1
1976,EOS77608,-8.457,COc1ccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)c(OC)c1
1977,EOS75857,-7.884,COc1cc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)cc(OC)c1
1978,EOS77610,-6.981,COCCNC(=O)C1(C)CCC(=O)N1Cc1cc(Br)ccc1OC
1979,EOS77611,-7.81,COc1cc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)cc(OC)c1OC
1980,EOS77887,-8.131,CCc1cccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)c1
1981,EOS77889,-8.17,CC(NC(=O)c1nc2ccccc2n(C)c1=O)c1ccccc1
1982,EOS77616,-7.196,Cn1nc2n(Cc3cccs3)c(=O)c3sccc3n2c1=O
1983,EOS77924,-7.876,O=C(CCn1cnc2ccccc2c1=O)NC1CCCCC1
1984,EOS77991,-7.928,Cn1c(NC(=O)c2cccc(Cl)c2)cc(=O)n(C)c1=O
1985,EOS78081,-8.239,Cn1c(NC(=O)c2ccc(F)c(F)c2)cc(=O)n(C)c1=O
1986,EOS78481,-7.77,COc1cc(CN2CCCC2c2cc(C)no2)cc(OC)c1O
1987,EOS78024,-9.266,Cn1c(=O)c2nc(SCC(=O)N3CCc4ccccc43)n(C)c2n(C)c1=O
1988,EOS78508,-7.719,CCc1cc(C2CCCN2Cc2cc(OC)c(O)c(OC)c2)on1
1989,EOS78100,-6.908,CCc1cc(C2CCCN2Cc2cccc(OC)c2OC)on1
1990,EOS78052,-7.669,CCc1cc(C2CCCN2Cc2cc(OC)c(OC)c(OC)c2)on1
1991,EOS78053,-7.081,CCOc1cc(CN2CCCC2c2cc(CC)no2)ccc1O
1992,EOS78525,-7.674,CCCn1ccc2c(OCC(=O)NC3CCCC3)cccc2c1=O
1993,EOS78826,-6.58,CCCCSc1c(CC)cnc2c1c(=O)n(C)c(=O)n2C
1994,EOS78836,-8.544,COc1cccc(Cn2c(=O)c3c(C(=O)N4CCCCC4)cc(C)nc3n(C)c2=O)c1
1995,EOS78914,-7.775,CCc1nnc(C(=O)Nc2cccc(C(=O)NCCCN3CCN(C)CC3)c2)s1
1996,EOS78930,-7.448,CCC(=O)N1CCc2cc(CNC(=O)c3ccc(OC)c(OC)c3)ccc21
1997,EOS78931,-6.98,CCC(=O)N1CCc2cc(CNC(=O)COC)ccc21
1998,EOS78669,-8.508,CCC(=O)NCc1ccc2c(c1)CCN2C(=O)c1cccc(C)c1
1999,EOS78671,-6.982,COCCNC(=O)C1(C)CCC(=O)N1Cc1ccccc1
2000,EOS78674,-7.199,COCCNC(=O)C1(C)CCC(=O)N1Cc1ccccc1OC
2001,EOS78947,-7.988,CCN(CC)CCCNC(=O)C1CCCN(C(=O)c2nnc(C(=O)Nc3ccccc3)s2)C1
2002,EOS78161,-7.011,CCN(CC)CCCNC(=O)C1CCN(c2ncc(-c3ccccc3)cn2)CC1
2003,EOS78964,-8.107,CCN1CCN(CCNC(=O)C2CCN(c3ncc(-c4ccccc4)cn3)CC2)CC1
2004,EOS78970,-8.289,Cn1c(N2CCCC(C(=O)NCc3cccs3)C2)cc(=O)n(C)c1=O
2005,EOS78971,-8.613,Cc1ccc(CNC(=O)C2CCCN(c3cc(=O)n(C)c(=O)n3C)C2)o1
2006,EOS78972,-7.467,CC(C)CCNC(=O)C1CCCN(c2cc(=O)n(C)c(=O)n2C)C1
2007,EOS78706,-8.65,Cn1c(N2CCCC(C(=O)NC3CCN(Cc4ccccc4)CC3)C2)cc(=O)n(C)c1=O
2008,EOS78712,-8.577,CC1Cc2cccc3c(=O)c(C(=O)NCCN4CCOCC4)cn1c23
2009,EOS78979,-7.89,CC1Cc2cccc3c(=O)c(C(=O)NCCO)cn1c23
2010,EOS78167,-8.117,CC1Cc2cccc3c(=O)c(C(=O)NCCCN4CCOCC4)cn1c23
2011,EOS78982,-8.503,O=c1[nH]c2ccccc2c(=O)nc1CC(O)NC1CCCCC1
2012,EOS78716,-12.028,COc1ccc(NC(=O)Cn2nc3c(cc2=O)CCCCC3)cc1
2013,EOS78717,-12.164,CC(=O)Nc1ccc(NC(=O)Cn2nc3c(cc2=O)CCCCC3)cc1
2014,EOS78988,-11.184,O=C(Cn1nc2c(cc1=O)CCCCC2)NCC1CCCO1
2015,EOS78719,-8.228,Cn1c(N2CCCC(C(=O)NCc3ccccc3)C2)cc(=O)n(C)c1=O
2016,EOS78720,-7.564,CCCNC(=O)C1CCCN(c2cc(=O)n(C)c(=O)n2C)C1
2017,EOS78170,-8.053,Cn1c(N2CCCC(C(=O)NCCCc3ccccc3)C2)cc(=O)n(C)c1=O
2018,EOS78991,-8.223,CCOc1ccc(CNC(=O)C2CCCN(c3cc(=O)n(C)c(=O)n3C)C2)cc1
2019,EOS78993,-8.648,Cc1cccc(CNC(=O)C2CCCN(c3cc(=O)n(C)c(=O)n3C)C2)c1
2020,EOS78734,-12.52,CC(=O)Nc1cccc(NC(=O)Cn2nc3c(cc2=O)CCCCC3)c1
2021,EOS79007,-11.975,O=C(Cn1nc2c(cc1=O)CCCCC2)NCCc1ccc(O)cc1
2022,EOS79008,-7.982,COc1cccc(NC(=O)Cn2nc3c(cc2=O)CCCC3)c1
2023,EOS78176,-6.898,CCCCNC(=O)Cn1nc2c(cc1=O)CCCC2
2024,EOS78177,-7.7,O=C(Cn1nc2c(cc1=O)CCCC2)N1CCSCC1
2025,EOS79018,-9.187,Oc1cc(C(O)N2CCN(Cc3ccccc3)CC2)cn1-c1[nH]nc2cccc(F)c12
2026,EOS78181,-7.327,CCc1nc2ccc(C(=O)NCCN3CCN(C)CC3)cc2nc1CC
2027,EOS79058,-7.341,CCC(C)NC(=O)CCN1C(=O)c2ccccc2C1=O
2028,EOS78194,-10.684,Oc1cc(C(O)NCCc2ccc(Cl)cc2)cn1C1CCCCCC1
2029,EOS78196,-7.561,CC(C)CCn1c(=O)c2sccc2n2c(=O)n(CC(=O)NC(C)C)nc12
2030,EOS79161,-7.752,Cc1ccc(CNC(=O)CN2N=C(c3ccccc3)CCC2=O)cc1
2031,EOS78198,-6.991,COCCCNC(O)c1cc(O)n(Cc2ccc(OC)cc2)c1
2032,EOS79081,-7.207,CC(C)CCNC(=O)Cn1nc2n(CC(C)C)c(=O)c3sccc3n2c1=O
2033,EOS79083,-7.973,CCCCn1c(=O)c2sccc2n2c(=O)n(CC(=O)NCc3ccccc3)nc12
2034,EOS79084,-7.21,CCCCn1c(=O)c2sccc2n2c(=O)n(CC(=O)NC(C)C)nc12
2035,EOS79086,-6.649,CCN(CC)CCNC(=O)Cn1nc(-c2ccc(C)cc2)ccc1=O
2036,EOS79170,-7.81,O=C(Cn1nc(-c2ccc(Cl)cc2)ccc1=O)NCCCN1CCOCC1
2037,EOS79171,-6.822,CN(C)CCNC(=O)Cn1nc(-c2ccc(Cl)cc2)ccc1=O
2038,EOS79088,-7.596,CC(C)(C)NC(=O)Cn1nc2n(Cc3cccs3)c(=O)c3sccc3n2c1=O
2039,EOS79176,-8.804,Cc1ccc(CNC(=O)Cn2nc3n(CC4CCCO4)c(=O)c4sccc4n3c2=O)cc1
2040,EOS79180,-6.345,COc1ccc(Cn2cc(C(O)NCCCOC(C)C)cc2O)cc1
2041,EOS78204,-7.086,CC(C)OCCCNC(O)c1cc(O)n(CCc2ccccc2)c1
2042,EOS79098,-6.785,CCOCCCNC(O)c1cc(O)n(CCc2ccccc2)c1
2043,EOS79181,-7.208,Oc1cc(C(O)NCCc2ccccc2)cn1CCc1ccccc1
2044,EOS78205,-9.086,CC(=O)c1cccc(NC(=O)Cn2nc3n(Cc4ccco4)c(=O)c4sccc4n3c2=O)c1
2045,EOS79108,-6.941,CCNC(=O)NCC(=O)N1CCc2ccccc21
2046,EOS79201,-7.539,COCCNC(=O)c1ccc2c(c1)nnn2Cc1cccc(OC)c1
2047,EOS79126,-7.68,COc1cc(CNC(=O)Cn2ccc3c(=O)n(C)c(=O)n(C)c32)cc(OC)c1OC
2048,EOS79563,-8.221,COc1ccccc1CNC(=O)CCC(=O)N1Cc2cccn2-c2ccccc21
2049,EOS79291,-8.49,COc1ccc(-c2cc(=O)n3c4ccccc4n(CC(=O)NC(C)C)c3n2)cc1
2050,EOS79597,-7.583,COc1cc(OC)cc(C(=O)NCCC2CCN(C(=O)c3ccccc3)CC2)c1
2051,EOS79341,-7.424,Cc1ccc(CC(=O)NCC(=O)N2CCCc3ccccc32)cc1
2052,EOS79358,-8.306,CC(C)NC(=O)Cn1c(=O)c2cnc(-c3ccccc3)nc2n(C)c1=O
2053,EOS79396,-8.362,Cn1c(N2CCC(C(=O)NCc3ccccc3)CC2)cc(=O)n(C)c1=O
2054,EOS79664,-8.644,Cc1cccc(CNC(=O)C2CCN(c3cc(=O)n(C)c(=O)n3C)CC2)c1
2055,EOS79675,-9.178,O=C(NCCc1ccccc1)NCCn1nnc2cc(C(=O)N3CCCC3)ccc21
2056,EOS79690,-8.579,CCn1nccc1C(=O)N1CCCC(COc2ccccc2C(=O)N2CCCCC2)C1
2057,EOS79422,-8.548,CCn1nccc1C(=O)N1CCCC(COc2ccccc2C(=O)N2CCOCC2)C1
2058,EOS79428,-7.592,CC(C)NC(=O)c1ccc(OCC2CCCN(C(=O)C3CC3)C2)cc1
2059,EOS78282,-7.047,CCCC(=O)N1CCCC(COc2ccc(C(=O)NC(C)C)cc2)C1
2060,EOS79430,-7.323,CC(C)NC(=O)c1ccc(OCC2CCCN(C(=O)C(C)C)C2)cc1
2061,EOS79699,-6.824,COCC(=O)N1CCC(CCOc2ccccc2)CC1
2062,EOS79732,-7.806,CC(=O)N1CCc2cc(-n3cc(C(O)NCCC(C)C)cc3O)ccc21
2063,EOS79487,-8.075,CCC(=O)N1CCc2cc(-n3cc(C(O)NCc4cccc(C)c4)cc3O)ccc21
2064,EOS79905,-8.157,CCN(Cc1ccccc1)C(=O)Cn1nc2cc(-c3ccc(OC)cc3)nc(C)n2c1=O
2065,EOS79913,-8.633,Cc1nc(-c2ccncc2)cc2nn(CC(=O)NCc3ccccc3)c(=O)n12
2066,EOS79822,-8.946,COc1ccc(-c2cc3nn(CC(=O)N(C)c4cccc(C)c4)c(=O)n3c(C)n2)cc1
2067,EOS79846,-12.393,O=C(c1ccc2c(c1)CN(C(=O)c1ccncc1)CCO2)N1CCCC1
2068,EOS79847,-12.756,COc1ccc(C(=O)N2CCOc3ccc(C(=O)N4CCCC4)cc3C2)cc1F
2069,EOS80282,-12.028,O=C(Cn1c(=O)n(-c2ccccc2)c2ncccc21)NC1CCCCCC1
2070,EOS80285,-8.043,O=C(Cn1c(=O)n(-c2ccccc2)c2ncccc21)NCCN1CCCCC1
2071,EOS80017,-8.374,Cc1ccc(-n2c(=O)n(CC(=O)NCCCN3CCOCC3)c3cccnc32)cc1
2072,EOS80296,-7.295,CCCC(=O)NCCn1c(=O)n(Cc2ccccc2)c2cccnc21
2073,EOS80298,-8.288,Cc1ccc(Cn2c(=O)n(CCNC(=O)C3CC3)c3ncccc32)cc1
2074,EOS80318,-7.872,CCC(=O)Nc1ccc(C)n(CC(=O)NCc2ccccc2)c1=O
2075,EOS80320,-8.022,CCC(=O)Nc1ccc(C)n(CC(=O)NCc2cccc(Cl)c2)c1=O
2076,EOS78378,-8.066,Cn1cc(C(=O)NC2CCN(Cc3ccccc3)CC2)c2cccnc21
2077,EOS80388,-8.679,Cc1nnc2c(=O)n(CC(=O)NCc3cccnc3)c3cccnc3n12
2078,EOS80394,-7.964,CC(=O)NCCc1csc(C2CCN(C(=O)c3ccc(C)cc3)CC2)n1
2079,EOS80400,-8.447,CCNC(=O)C1CCN(c2nc3ncn(CC(=O)NCc4ccccc4)c(=O)c3s2)CC1
2080,EOS80401,-12.22,CCN1CCCn2nc(C3CCCN(Cc4ccncc4)C3)cc2C1=O
2081,EOS80402,-13.459,Cc1cccc(-c2cc3n(n2)CCCN(C(=O)Cn2cnc4c2c(=O)n(C)c(=O)n4C)C3)c1
2082,EOS78387,-13.402,Cn1c(=O)c2c(ncn2CC(=O)N2CCCn3nc(-c4ccccc4)cc3C2)n(C)c1=O
2083,EOS80137,-11.827,COCCN1CCCn2nc(C3CCCN(Cc4cccnc4)C3)cc2C1=O
2084,EOS78389,-11.485,COCCN1CCCn2nc(C3CCCN(Cc4ccncc4)C3)cc2C1=O
2085,EOS80140,-12.045,COCCN1CCCn2nc(C3CCCN(Cc4cccc(OC)n4)C3)cc2C1=O
2086,EOS80142,-11.39,COCCN1CCCn2nc(C3CCCN(Cc4ccccn4)C3)cc2C1=O
2087,EOS80151,-7.746,CCN(CCCNC(=O)C1CCN(c2cnn(C)c(=O)c2)CC1)Cc1ccccc1
2088,EOS80437,-7.117,CC(C)CC(=O)NC1CCN(c2ccccc2)C1=O
2089,EOS80174,-6.869,CCCC(=O)NC1CCN(c2ccccc2)C1=O
2090,EOS80177,-7.18,Cc1ccc(N2CCC(NC(=O)CC(C)C)C2=O)cc1
2091,EOS80189,-7.457,Cc1cc(C)cc(N2CCC(NC(=O)CC(C)C)C2=O)c1
2092,EOS80194,-7.521,CCNC(=O)NC1CCN(c2ccc(C)cc2)C1=O
2093,EOS80195,-7.274,Cc1ccc(N2CCC(NC(=O)NC(C)C)C2=O)cc1
2094,EOS80458,-7.422,CCNC(=O)NC1CCN(c2ccc(C)c(C)c2)C1=O
2095,EOS78406,-7.394,CCCNC(=O)NC1CCN(c2ccc(C)c(C)c2)C1=O
2096,EOS80199,-7.357,CNC(=O)NC1CCN(c2ccc(C)c(C)c2)C1=O
2097,EOS80200,-7.575,CCNC(=O)NC1CCN(c2cc(C)cc(C)c2)C1=O
2098,EOS80250,-7.636,COc1ccc(CNC(=O)c2cn3cc(C)ccc3n2)cc1OC
2099,EOS80562,-7.808,CCc1cc(C(=O)NCc2ccc(OC)cc2)nc2ccnn12
2100,EOS80570,-8.139,CCc1cc(C(=O)NCc2ccc(C)cc2)nc2ccnn12
2101,EOS81072,-6.818,COCCn1cc(C(O)NCc2ccccc2OC)cc1O
2102,EOS81095,-7.733,CCn1c(SC)nnc1-c1nn(C)c2c1CN(C(=O)c1cccc(OC)c1OC)CC2
2103,EOS81364,-6.837,COc1ccc(CCC(=O)N2CCC(Cc3n[nH]c(C4CC4)n3)C2)cc1
2104,EOS81366,-7.891,CCn1c(SC)nnc1-c1nn(C)c2c1CN(C(=O)c1cccn1C)CC2
2105,EOS81368,-8.695,Cn1nc(C2CCCN(C(=O)COc3ccccc3)C2)n(C2CCCC2)c1=O
2106,EOS81105,-7.509,COCC(=O)N1CCCC(c2nn(C)c(=O)n2-c2ccccc2)C1
2107,EOS81108,-9.587,Cc1ccc(CNC(=O)N2CCc3c([nH]c4ccnn4c3=O)C2)cc1
2108,EOS81374,-8.89,O=C(NCCc1ccccc1)N1CCc2c([nH]c3ccnn3c2=O)C1
2109,EOS80656,-9.801,O=C(c1ccc2c(c1)OCO2)N1CCc2c([nH]c3cc(-c4ccccc4)nn3c2=O)C1
2110,EOS81381,-8.107,Cc1ccc(C(=O)N2CCc3[nH]c4ccnn4c(=O)c3C2)s1
2111,EOS80658,-8.619,CCc1cccc(NC(=O)N2CCc3[nH]c4ccnn4c(=O)c3C2)c1
2112,EOS81394,-8.364,COc1ccc(-c2cc3[nH]c4c(c(=O)n3n2)CN(C(=O)c2cccn2C)CC4)cc1
2113,EOS81396,-7.731,CNC(=O)N1CCc2[nH]c3cc(-c4ccc(OC)cc4)nn3c(=O)c2C1
2114,EOS81178,-6.457,CCOCCCNC(=O)CCc1cc2cc(C)ccc2[nH]c1=O
2115,EOS81180,-7.022,COCCNC(=O)CCc1cc2cc(C)ccc2[nH]c1=O
2116,EOS81444,-6.76,CCCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O
2117,EOS80678,-6.998,COc1ccc2[nH]c(=O)c(CCC(=O)NCCCOC(C)C)cc2c1
2118,EOS81183,-7.878,COc1ccc2[nH]c(=O)c(CCC(=O)NCc3cccnc3)cc2c1
2119,EOS80679,-6.99,CCC(C)NC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O
2120,EOS81449,-6.383,CCOCCCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O
2121,EOS81184,-6.411,COCCCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O
2122,EOS81452,-6.649,CCN(CC)CCCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O
2123,EOS81187,-7.039,COc1ccc2[nH]c(=O)c(CCC(=O)NCC(C)C)cc2c1
2124,EOS80681,-6.938,CCCCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O
2125,EOS81189,-6.765,CCCN(CC1CCOC1)C(=O)NCc1ccc(F)cc1
2126,EOS81190,-7.785,CCC1CCCCN1CCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O
2127,EOS81193,-6.727,CCN(CC)CCNC(=O)CCc1cc2ccc(C)cc2[nH]c1=O
2128,EOS81194,-7.838,CC(C)CCNC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1
2129,EOS81461,-7.805,CC(C)NC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1
2130,EOS81465,-8.439,CCCN1C(=O)CC[C@]2(CNC(=O)c3cc(C)n(C)n3)CCC[C@@H]12
2131,EOS81200,-7.821,CCCN1C(=O)CC[C@]2(CNC(=O)COCc3ccccc3)CCC[C@@H]12
2132,EOS81202,-7.85,CCOCCCNC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1
2133,EOS81466,-8.065,COCCCNC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1
2134,EOS80689,-7.704,COCCNC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1
2135,EOS80690,-8.351,CC(C)CNC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1
2136,EOS81496,-7.624,O=C(Cn1nc2n(c1=O)CCCC2)Nc1ccc(Br)cc1
2137,EOS81499,-9.635,O=C(CCn1c(=O)c2ccccc2n2c(=O)n(CC(=O)NC3CCCCC3)nc12)NC1CCCCC1
2138,EOS81239,-7.744,O=C(NC1CCCCC1)N1CCC(OCc2ccccc2)C1
2139,EOS81502,-8.861,COc1cccc(Cn2nc3n(CCC(=O)NC(C)C)c(=O)c4ccccc4n3c2=O)c1
2140,EOS81504,-7.541,COc1ccc(C(=O)N2CCC(OCc3ccccc3)C2)cc1OC
2141,EOS80697,-6.672,COCCOC1CCN(C(=O)c2ccccc2)C1
2142,EOS81505,-6.72,COCCOC1CCN(C(=O)c2cccc(OC)c2)C1
2143,EOS81242,-6.825,COCCOC1CCN(C(=O)c2cccc(C)c2)C1
2144,EOS80698,-6.163,COCCOC1CCN(C(=O)c2ccc(OC)cc2)C1
2145,EOS81513,-11.161,CN1C(=O)CCCCC1C(=O)NCc1ccc(Cl)cc1
2146,EOS81250,-11.828,CN1C(=O)CCCCC1C(=O)NCc1cccc(C(F)(F)F)c1
2147,EOS81251,-10.883,COc1ccc(OC)c(CNC(=O)C2CCCCC(=O)N2C)c1
2148,EOS81514,-11.295,COc1cccc(CNC(=O)C2CCCCC(=O)N2C)c1OC
2149,EOS81515,-11.186,CN1C(=O)CCCCC1C(=O)NCc1ccccc1
2150,EOS81254,-11.246,COc1cccc(CNC(=O)C2CCCCC(=O)N2C)c1
2151,EOS80701,-10.956,CCc1ccc(CNC(=O)C2CCCCC(=O)N2C)cc1
2152,EOS81255,-10.862,CC(C)Oc1ccc(CNC(=O)C2CCCCC(=O)N2C)cc1
2153,EOS81519,-11.022,CCOc1cccc(CNC(=O)C2CCCCC(=O)N2C)c1
2154,EOS81257,-10.792,O=C(NCCN1CCCCC1)C1CCCCC(=O)N1Cc1ccccc1
2155,EOS80702,-10.058,CN(CCNC(=O)C1CCCCC(=O)N1Cc1ccccc1)C1CCCCC1
2156,EOS81258,-11.352,CC1(C(=O)NCCCc2ccccc2)CCCCC(=O)N1
2157,EOS81259,-11.981,CC1(C(=O)NCc2cccc(F)c2)CCCCC(=O)N1
2158,EOS81260,-11.723,Cc1ccc(CNC(=O)C2(C)CCCCC(=O)N2)cc1
2159,EOS81524,-11.357,COc1ccc(OC)c(CNC(=O)C2(C)CCCCC(=O)N2)c1
2160,EOS81261,-11.9,Cc1cccc(CNC(=O)C2(C)CCCCC(=O)N2)c1
2161,EOS81263,-9.745,O=C(CCn1c(=O)c2ccccc2n2c(=O)n(CC(=O)NC3CCCCC3)nc12)NC1CCCC1
2162,EOS81526,-11.877,COc1ccc(CNC(=O)C2(C)CCCCC(=O)N2)cc1OC
2163,EOS81527,-11.607,CC1(C(=O)NCc2ccccc2)CCCCC(=O)N1
2164,EOS81264,-11.545,CCOc1cccc(CNC(=O)C2(C)CCCCC(=O)N2)c1
2165,EOS81265,-9.222,CC(C)CNC(=O)CCn1c(=O)c2ccccc2n2c(=O)n(CC(=O)NCCc3ccccc3)nc12
2166,EOS81269,-7.292,CC(C)N1CCC(OCCCNC(=O)C2Cn3cccc3C(=O)N2C)CC1
2167,EOS81273,-7.977,CCC(C)NC(=O)CCn1c(=O)c2ccccc2n2c(SCC(=O)NC(C)CC)nnc12
2168,EOS81276,-7.991,NC(=O)CSc1nnc2n(CCC(=O)NC3CCCC3)c(=O)c3ccccc3n12
2169,EOS81281,-8.542,CC(C)CNC(=O)CCn1c(=O)c2ccccc2n2c(SCC(=O)NC(C)C)nnc12
2170,EOS81284,-8.038,Cc1ccc2c(c1)c(=O)n(CCC(=O)NC(C)C)c1nnc(SCC(N)=O)n21
2171,EOS81548,-8.251,CC(C)CCNC(=O)CSc1nnc2n(CCC(=O)NC(C)C)c(=O)c3ccccc3n12
2172,EOS81551,-8.156,CC(C)CNC(=O)CCn1c(=O)c2ccccc2n2c(SCC(=O)NCC3CCCO3)nnc12
2173,EOS81296,-8.137,COc1cc(C(=O)N2CCC(c3n[nH]c(=O)n3-c3ccccc3)CC2)cc(OC)c1OC
2174,EOS81307,-6.935,CCNC(=O)N1CCC(CCOc2ccccc2OC)C1
2175,EOS81570,-7.074,COc1ccccc1OCCC1CCN(C(=O)CC(C)C)C1
2176,EOS81337,-8.127,Cn1ncc(N2CCCC(CC(=O)NCc3cccc(Cl)c3)C2)cc1=O
2177,EOS81763,-8.275,CCOc1ccccc1C(=O)N1CCC(c2nn(C)c(=O)n2-c2ccccc2)CC1
2178,EOS81770,-8.157,CCOc1ccccc1C(=O)N1CCC(c2nn(C)c(=O)n2Cc2ccccc2)CC1
2179,EOS81667,-8.134,COc1ccc(CC(=O)N2CCC(c3nn(C)c(=O)n3Cc3ccccc3)CC2)cc1
2180,EOS81771,-8.21,CCOc1ccccc1C(=O)N1CCC(c2nn(C)c(=O)n2CCc2ccccc2)CC1
2181,EOS81774,-8.403,Cn1nc(C2CCN(C(=O)CCc3ccccc3)CC2)n(CCc2ccccc2)c1=O
2182,EOS80748,-8.911,Cn1nc(C2CCN(C(=O)c3ccccc3)CC2)n(CCc2ccccc2)c1=O
2183,EOS81776,-7.72,Cc1ccc(CC(=O)N2CCC(CC(=O)NCc3ccccc3)C2)cc1
2184,EOS81784,-11.188,CCn1nccc1C(=O)NCC1CCCCC(=O)N1
2185,EOS80751,-11.275,Cc1cc(C(=O)NCC2CCCCC(=O)N2)n(C)n1
2186,EOS81685,-10.963,O=C1CCCCC(CNC(=O)c2ccsc2)N1
2187,EOS81788,-11.496,O=C(CC1CCCC1)NCC1CCCCC(=O)N1
2188,EOS81789,-7.596,CCOc1ccc2c(n1)CCN(C(=O)c1cccc(C)c1)C2
2189,EOS80752,-7.721,CCOc1ccc2c(n1)CCN(C(=O)c1cccc(OC)c1)C2
2190,EOS81688,-7.949,CCc1n[nH]c(CC2CCN(C(=O)c3ccccc3)CC2)n1
2191,EOS81791,-7.699,CC(C)C(=O)N1CCC(Cc2n[nH]c(-c3ccccc3)n2)CC1
2192,EOS81792,-7.227,COCCOc1ccc2c(n1)CCN(C(=O)c1cccc(C)c1)C2
2193,EOS80753,-7.302,COCCOc1ccc2c(n1)CCN(C(=O)c1ccc(OC)cc1)C2
2194,EOS81691,-7.917,COCCOc1ccc2c(n1)CCN(C(=O)c1cccc(OC)c1)C2
2195,EOS81796,-8.409,CCOC1CCOC2(CCN(C(=O)c3cccc(C)c3)CC2)C1
2196,EOS81797,-7.805,CCC(=O)N1CCC(Cc2n[nH]c(-c3ccccc3)n2)CC1
2197,EOS81798,-8.398,CCNC(=O)N1CCC(Cc2n[nH]c(-c3ccccc3)n2)CC1
2198,EOS80755,-7.73,CCOC1CCOC2(CCN(C(=O)c3ccccc3OC)CC2)C1
2199,EOS81799,-9.419,O=C(NCc1ccccc1)N1CCC(Cc2n[nH]c(-c3ccccc3)n2)CC1
2200,EOS81698,-7.867,CCOC1CCOC2(CCN(C(=O)c3ccc(OC)cc3OC)CC2)C1
2201,EOS81801,-7.969,CC(C)NC(=O)N1CCC(Cc2n[nH]c(-c3ccccc3)n2)CC1
2202,EOS81803,-8.094,CCOC1CCOC2(CCN(C(=O)c3ccc(C)nc3)CC2)C1
2203,EOS81804,-8.182,Cc1cccc(CNC(=O)Cc2c(O)[nH]c3c2CCCC3)c1
2204,EOS81805,-7.559,CCOC1CCOC2(CCN(C(=O)c3cccnc3)CC2)C1
2205,EOS81806,-7.985,CCOC1CCOC2(CCN(C(=O)c3ccccc3)CC2)C1
