,Molecule,Score,admet_smiles
781,EOS5947,-8.355,Cc1cccc(Cn2cccc(C(=O)NCc3ccoc3)c2=O)c1
782,EOS6488,-6.423,Cn1nc(Br)nc1CNC[C@@H](O)CC(C)(C)C
783,EOS6491,-7.465,COc1cc(OC)cc(C(=O)N2CCC(n3cccc3)CC2)c1
784,EOS6500,-7.659,COc1c(CN[C@@H](C)c2ccc3c(c2)OCCO3)c(C)nn1C
785,EOS6501,-7.744,Cc1cc(OCC(=O)NC[C@H]2CCS(=O)(=O)C2)c(C(C)C)cc1Cl
786,EOS6045,-7.871,Cc1nc(CC(=O)N2CCC([C@H](O)c3ccccc3)CC2)cs1
787,EOS6517,-6.014,Cn1cccc1C(=O)N[C@H]1C[C@@](C)(O)C1
788,EOS6699,-7.522,CN(C(=O)c1cccn1C)C1CCN(Cc2ccccc2)CC1
789,EOS6702,-6.905,CC(=O)c1cccc(OC[C@@H](O)CN2CCC(C(N)=O)CC2)c1
790,EOS6705,-7.372,CS(C)(=O)=NCCNC(=O)NCc1ccnc(N2CCCC2)c1
791,EOS6527,-11.167,CC(C)(C)[C@H]1CCCN(C(=O)NC2CCC3(CC2)OCCO3)CC1
792,EOS6535,-7.934,Cc1cc(N2CCN(C(C)c3nnc(C)s3)CC2)nc(C(C)C)n1
793,EOS6544,-7.28,COc1cccc(CN2CCOCC2c2nc(C)cs2)n1
794,EOS6552,-7.475,CCCCN1C(=O)c2ccc(C(=O)NC[C@@H](c3cccs3)N3CCOCC3)cc2C1=O
795,EOS6742,-7.206,CC(=O)NCc1ccc(C(=O)N2CCN(C)C[C@@H]2C)o1
796,EOS6752,-7.602,CS(=O)(=O)Cc1ccc(C(=O)NC[C@@H](c2ccco2)N2CCCC2)cc1
797,EOS6570,-6.553,Cc1ocnc1CNC(=O)NC[C@H]1CCCO1
798,EOS6762,-7.905,CCCn1c(N)c(C(=O)CSc2n[nH]c(=O)n2Cc2ccccc2)c(=O)n(C)c1=O
799,EOS6578,-6.951,CCOCc1cc(CN2CCC[C@H]2c2cnn(C)c2)ccc1OC
800,EOS6768,-7.237,CCN1CCC[C@@H]1CNS(=O)(=O)c1ccc(C(C)(C)C)cc1
801,EOS6772,-6.677,CNC(=O)CN1CCN(c2cccc[n+]2C)CC1
802,EOS6774,-6.454,CC(=O)N[C@H](c1ccc(F)cc1)C1CCC1
803,EOS6777,-8.021,Cn1c(N)c(C(=O)CN2CCN(C(=O)CO)CC2)c(=O)n(C)c1=O
804,EOS6588,-6.369,CCc1ccc(C(=O)N2CCO[C@@H](C)C2)o1
805,EOS6589,-7.177,COc1ccc(CN(C)C(=O)c2cc(C)n(C(C)C)c2C)c(OC)c1
806,EOS6787,-7.443,NC(=O)c1cc(C2CCCN(Cc3ncc[nH]3)C2)[nH]n1
807,EOS6597,-7.358,CCCCNC(=O)N1CCN(C(=O)c2c[nH]c(=O)[nH]2)CC1
808,EOS6609,-5.609,C#CCNC(=O)N(C)CCN1CCCC1=O
809,EOS6617,-7.278,Cc1cccc(OC(C)C(=O)N2CCNC(=O)C2)c1
810,EOS6054,-7.531,CNS(=O)(=O)c1ccc(=NC[C@H](O)CN2CCCCC2)[nH]c1
811,EOS6803,-7.237,COc1cc(CC(=O)NC[C@H](C)Cn2nc(C)cc2C)cc(OC)c1OC
812,EOS6621,-8.015,CC(=O)C1CC(C(=O)NCc2ccccc2CN2CCOCC2)C1(C)C
813,EOS6625,-7.082,Cc1ccc(C)c(OCC(=O)N2CCNC(=O)C2)c1
814,EOS6628,-7.141,C[C@](C#N)(NC(=O)CN1CCC2(CC1)OCCO2)C1CC1
815,EOS6629,-7.37,COc1cc(C(=O)NC[C@H](C)Cn2nc(C)cc2C)cc(OC)c1OC
816,EOS6635,-8.044,CC1(C)CN(CCNC(=O)C2COc3ccccc3C2)CCO1
817,EOS6638,-7.442,Cc1ccccc1CCNC(=O)CN1CCC[C@H](O)C1
818,EOS6639,-6.846,Cc1ccc(C(=O)NCCN2CCC[C@H](C)C2)cn1
819,EOS6642,-6.464,CNC(=O)CNC(=O)Nc1cccc(Br)c1
820,EOS6823,-6.616,CCOc1ccc(OCCN2CCCC(c3cc[nH]n3)C2)cc1
821,EOS6060,-7.306,Cc1ccc(OC(C)C(=O)N2CCNC(=O)C2)cc1
822,EOS6678,-7.138,CCCCNC(=O)CN1CCN([C@@H](CC)c2ccc(Cl)cc2)CC1
823,EOS6679,-7.258,CN(C)C(=O)CN(C)C1CCCN(c2cccc(F)c2)C1=O
824,EOS6853,-6.739,Cc1cnc(C(=O)NC[C@H](C)N2CCCC2)cn1
825,EOS6682,-6.968,Cc1cccc(C(=O)NC[C@H](C)N2CCCC2)c1I
826,EOS6685,-8.015,C[C@H]1CCCN(C(C)(C)CNC(=O)c2cnc3n2CCOC3)C1
827,EOS7054,-7.458,Cc1cc(OC(C)C(=O)N2CCNC(=O)C2)ccc1Cl
828,EOS7062,-8.968,Cc1ccc(-c2nnc3n(C)c4c(=O)n(C)c(=O)n(C)c4n23)cc1
829,EOS7071,-6.403,O[C@@H](CNC1CCOCC1)COc1ccc(F)cc1
830,EOS7077,-7.811,Cc1cc(OC(C)C(=O)N2CCNC(=O)C2)ccc1C(C)C
831,EOS7083,-7.597,O=C(NCc1ccccc1CN1CCOCC1)C1CC=CCC1
832,EOS7095,-10.786,CCC(CC)NC(=O)CN1CCC[C@H]1c1ccc2c(c1)OCCCO2
833,EOS6896,-7.451,C[C@@H](CCNC(=O)C1CCN(c2ncccn2)CC1)c1ccccc1
834,EOS6909,-6.88,C[C@H]1CN(C)CCN1C(=O)NCCc1ccccc1
835,EOS6911,-6.747,C[C@H]1c2cccn2CCN1C(=O)CCc1ccco1
836,EOS6914,-6.642,Cc1ccccc1C[S@@+]([O-])CC(=O)NCC1CC1
837,EOS6920,-7.973,O=C(NCC(=O)N1CCc2ccccc2C1)NOCc1ccccc1
838,EOS6074,-6.956,C[C@@H](CNC(=O)c1ccccc1Cl)N1CCN(C)CC1
839,EOS7142,-7.43,Cc1ccccc1CCNC(=O)C(C)N1CCC(C)(C)C1
840,EOS7150,-7.128,COc1ccccc1C(=O)NC[C@H](C)N1CCN(C)CC1
841,EOS6967,-7.751,CN(Cc1nccn1C)C(=O)C(c1ccccc1)N1CCCCC1=O
842,EOS7171,-7.358,CC(C)C(=O)NCCNC(O)c1cc(=O)[nH]c2ccccc12
843,EOS6970,-5.696,CC(C)(O)CN1CC[C@H](NC(N)=O)C1
844,EOS6973,-12.763,O=c1cc(C(O)NCc2nnc3n2CCCCC3)c2ccccc2[nH]1
845,EOS7176,-7.507,COc1ccc(C(=O)N2CC[C@@](O)(C(F)(F)F)C2)nn1
846,EOS6977,-7.641,CC(C)N1CC[C@H](CNC(=O)Nc2ccc3oc(=O)ccc3c2)C1
847,EOS6978,-7.125,COc1cc(C)ccc1OCCC(=O)N1CCC(C(N)=O)C1
848,EOS7183,-7.218,Cc1cccc(C(=O)NCC(=O)NC[C@H]2CCCO2)c1
849,EOS6982,-7.53,C[C@H]1CCCCN1Cc1cc(=O)n2ccccc2n1
850,EOS7192,-7.91,COc1cccc(CCNC(=O)c2cc3c([nH]c2=O)CCC3)c1
851,EOS7193,-6.673,CC(C)CCCNC(=O)CCc1ccc2c(c1)OCO2
852,EOS7000,-7.121,CC(=O)N1C=Cc2ccccc2[C@@H]1CC(=O)NCC(C)C
853,EOS7205,-7.336,CC(=O)N[C@H]1CCCN(C(=O)Nc2ccc(N3CCCC3)nc2)C1
854,EOS7207,-7.838,O=C(Cn1c(=O)cnc2ccccc21)N1CC=C(c2ccccc2)CC1
855,EOS7208,-8.044,Cn1ncc2c1CCC[C@@H]2NC(=O)N1CCC(C(N)=O)CC1
856,EOS7007,-7.602,Cc1ccccc1N(CC(=O)N[C@H]1CCS(=O)(=O)C1)C(C)C
857,EOS7008,-7.511,Oc1cc(C(O)NCC(F)(F)F)cn1Cc1ccccc1
858,EOS7217,-8.217,O=C(NC[C@@H](c1ccc(Cl)cc1)N1CCOCC1)N1CCC(N2CCNC2=O)CC1
859,EOS7218,-7.349,CC(NC(=O)Cc1ccc(Br)cc1)C(=O)N1CCOCC1
860,EOS7018,-7.881,COc1cc2c(cc1OC)CN(C(=O)c1cccc(NS(C)(=O)=O)c1)CC2
861,EOS7224,-6.823,Cc1cc(Cl)ccc1OCC(=O)NC[C@@H](C(C)C)N1CCOCC1
862,EOS7022,-7.041,COCc1ccc(CNC(=O)N[C@H]2CCS(=O)(=O)C2)cc1
863,EOS7025,-7.392,CC(=O)Nc1cc(NC(C)=O)cc(C(=O)NCCc2cccs2)c1
864,EOS7230,-7.397,CN(C)c1ccc(NC(=O)NC2CCN(C(=O)C3CC3)CC2)cn1
865,EOS7028,-8.072,O=C(NCCc1ccc(F)cc1)c1cc2c([nH]c1=O)CCC2
866,EOS7241,-6.987,CCCNC(=O)Cn1c(O)c(C)n(-c2ccccc2)c1=O
867,EOS7242,-6.439,OCc1ccc(OCc2ccccc2)cc1
868,EOS7243,-7.871,CC(NC(=O)NCc1ccc2c(c1)OCCO2)c1nncn1C
869,EOS7041,-8.494,COc1ccc(-n2c(C)cn3c4c(=O)n(C)c(=O)n(C)c4nc23)c(OC)c1
870,EOS7042,-7.276,CNC(=O)C1CCN(C(=O)NC[C@@H](c2ccco2)N(C)C)CC1
871,EOS7252,-11.698,Cc1ccc(C)c(OCC(=O)NC2CCCCNC2=O)c1
872,EOS7258,-7.913,C[C@H]1COCCN1C(=O)NCc1nnc2ccccn12
873,EOS7423,-6.851,CCC(=O)NCc1ccnc(OCc2ccccc2)c1
874,EOS7264,-8.237,CC(Nc1cc(F)cc(F)c1)C(=O)c1c(N)n(C)c(=O)n(C)c1=O
875,EOS7267,-11.501,O=C(Cc1ccc(Br)cc1)NC1CCCCNC1=O
876,EOS7428,-6.846,CCCOCc1ccccc1CNC(=O)N[C@H]1CCS(=O)(=O)C1
877,EOS7271,-6.855,CCCn1nc(C(=O)NC[C@H]2CCCO2)ccc1=O
878,EOS7280,-6.405,Cc1cc(Br)oc1C(=O)NC[C@H]1CCCO1
879,EOS7283,-7.248,CCOCc1ccccc1CNC(=O)c1cccc(F)c1
880,EOS7450,-7.653,Cc1ccc([C@H](CNC(=O)N2CCSCC2)N2CCOCC2)o1
881,EOS7451,-8.597,Cn1c(=O)c2ccc(C(=O)N(Cc3ccccc3)Cc3ccco3)nc2n(C)c1=O
882,EOS7297,-7.236,Cn1cccc1C(=O)N1CCc2ccccc2C1
883,EOS7461,-7.785,O=C(C1CC=CCC1)N1CCN(Cc2cccnc2)CC1
884,EOS7464,-11.763,O=C(Cc1ccccc1F)NC1CCCCNC1=O
885,EOS7473,-9.257,Cc1ccc2nc(Cn3cnc4c3c(=O)n(C)c(=O)n4C)cc(=O)n2c1
886,EOS7477,-7.51,COc1cc(NC(=O)NC[C@H](O)CN2CCCCC2)cc(OC)c1
887,EOS7478,-8.025,COc1cc2c(cc1OC)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2
888,EOS7325,-6.971,Cc1csc2nc(CN(C)[C@@H](C)C(C)(C)C)cc(=O)n12
889,EOS7484,-6.902,CCOc1ccc(CNC(=O)CS[C@H]2CCS(=O)(=O)C2)cc1OC
890,EOS7334,-7.445,CC1CCN([C@@H](CNC(=O)c2ccc(=O)[nH]n2)C(C)C)CC1
891,EOS7340,-7.34,NC(=O)CN1CCC(NC(=O)N2CCC[C@H]2c2cccs2)CC1
892,EOS7504,-7.874,CNC(=O)NC(=O)CCN(C)Cc1ccc2c(c1)OCCO2
893,EOS7513,-7.988,Cc1cc(C)n2nc(C(=O)NC(C)CN3CCOCC3)nc2n1
894,EOS7514,-8.255,CC(=O)NCC1CCN(C(=O)NCc2ccc3c(c2)OCCO3)CC1
895,EOS7359,-7.351,CCOCCNC(=O)N1CCCC(c2nnc3ccccn23)C1
896,EOS7375,-7.287,COc1ccc(OC)c(NC(=O)C(C)N2CCC(O)CC2)c1
897,EOS7533,-7.647,CC1(C)COCCN1C(=O)C1Cc2ccccc2O1
898,EOS7377,-8.335,CC(C)c1ccc2cc(C(=O)NCCC(=O)N[C@H]3CCS(=O)(=O)C3)[nH]c2c1
899,EOS7536,-8.15,Cc1ccc(=NC[C@H]2CCN(CCN3C(=O)NC(C)(C)C3=O)C2)[nH]c1
900,EOS7396,-7.895,CN(Cc1cccs1)C(=O)Cn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C
901,EOS7552,-7.36,CC(C)Oc1ccc(CNC(=O)NC[C@H](C)N2CCOCC2)cn1
902,EOS7561,-6.967,COCCN(C)CCCNC(=O)c1cc2ccccc2c(=O)[nH]1
903,EOS6101,-7.243,CN(C)Cc1ccccc1CNC(O)c1ccc(=O)n(C)n1
904,EOS7573,-7.476,O=C(N=c1cccc[nH]1)NC[C@H](O)CN1CCCCC1
905,EOS7576,-11.418,COc1ccccc1N(C)CC(=O)NC1CCCCNC1=O
906,EOS7586,-6.501,O=C(NCc1cc(Br)cs1)NC[C@H]1CCCO1
907,EOS7589,-8.036,COc1ncnc2c1CN(C[C@H](O)COc1cc(C)ccc1C)CC2
908,EOS7590,-7.42,Cn1cnnc1C1CCCN(C(=O)NCc2cccs2)C1
909,EOS7812,-6.878,CS(=O)(=O)NCCC(=O)NCc1ccc2c(c1)OCCO2
910,EOS7823,-6.914,Cc1cc(C)c(NC(=O)C[C@@H]2C=CCC2)c(C)c1
911,EOS7615,-7.812,CC1CCN(CC(=O)N[C@@H](C)c2ccc3c(c2)OCCO3)CC1
912,EOS7621,-6.907,CC(C)CNC(O)c1cc(=O)[nH]c2ccccc12
913,EOS7626,-7.784,CC(C)(C)C(=O)N1CCCC(c2nc3ccccc3[nH]2)C1
914,EOS7839,-6.917,CC(C)n1cc(C(O)NCCc2cccc(Cl)c2)cc1O
915,EOS7634,-7.432,CC(C)c1ccc(NC(O)c2cc(O)n(CC(F)(F)F)c2)cc1
916,EOS7859,-6.894,CCC(C)NC(=O)c1cc(=O)c2ccccc2o1
917,EOS7650,-6.382,CCN(CC)[C@@H](CNC(=O)c1cccnc1OC)c1ccsc1
918,EOS7862,-6.813,CC(C)NC(=O)NCc1ccc2c(c1)OCCO2
919,EOS7863,-7.872,Cc1cc(C2CCCN(CC(=O)Nc3c(C)nn(C)c3C)C2)[nH]n1
920,EOS7864,-7.062,CCCNC(=O)N[C@@H](C)c1ccc(NC(=O)C2CC2)cc1
921,EOS7879,-6.847,CCCCC(=O)N1CCn2c1nc1ccccc12
922,EOS7884,-8.348,CC(C)C[C@@H](CNC(=O)NCc1cccc(NC(=O)C2CC2)c1)N1CCOCC1
923,EOS7672,-6.973,CCOc1ncccc1CNC(O)c1cc(O)n(CC(F)(F)F)c1
924,EOS7888,-6.813,COc1ccc(CCNC(O)c2cc(O)n(CC(F)(F)F)c2)cc1
925,EOS7680,-7.366,CNC(=O)Cc1ccc(NCC(=O)N2CCNC2=O)cc1
926,EOS7694,-8.266,CC(C)(C)c1n[nH]c(C2CN(C(=O)C3CC=CC3)CCO2)n1
927,EOS7905,-8.922,O=C(CN1CCCC(c2nc3ccccc3o2)C1)NC(=O)NC1CC1
928,EOS7910,-7.089,Cc1ccccc1CCNC(=O)c1ccco1
929,EOS7911,-7.828,C[C@H]1CCCN(C(=O)CNC(=O)c2ccc(F)cc2)C1
930,EOS7720,-7.687,O=C(c1cccnc1Oc1ccccc1)N1CCCC1
931,EOS7934,-7.299,Cc1cc(O)ccc1NC(=O)CCCNC(=O)C1CC1
932,EOS7734,-7.187,CCN(CC(=O)N[C@H]1CCS(=O)(=O)C1)Cc1cc(Cl)ccc1OC
933,EOS7739,-7.837,O=C(NCc1ccnc(N2CCOCC2)c1)C1CC=CCC1
934,EOS7951,-6.726,CCCNC(=O)C1CCCN(c2ncccn2)C1
935,EOS7747,-8.583,NC(=O)C1CCN(C(=O)NC[C@H]2COc3ccccc3O2)CC1
936,EOS7757,-7.32,COCCNC(=O)C1CCN(CCC(=O)NC(=O)NC(C)(C)C)CC1
937,EOS7972,-12.385,CN1CCCN(C2CCCN(c3ccccc3Cl)C2=O)CC1=O
938,EOS7975,-7.572,O=C(C[C@@H]1C=CCC1)Nc1cccc(CN2CCCC2=O)c1
939,EOS7772,-6.938,CC(C)Oc1ccc(C(=O)N2CCNC(=O)C2)cc1
940,EOS6128,-7.548,Cc1ccc(CNC(=O)NC[C@@H](C(C)C)N2CCOCC2)cc1
941,EOS6129,-8.135,Cn1c(Cn2nc(-c3ccccc3)ccc2=O)cc(=O)n(C)c1=O
942,EOS7994,-7.681,COc1cc(CCC(=O)NC(C)c2nnc3n2CCC3)cc(OC)c1
943,EOS7995,-6.52,CC(C)[C@@](C)(N)CNc1c(C#N)c(=O)n(C)c(=O)n1C
944,EOS7784,-8.139,Cc1cccc(CCC(=O)NC(C)c2nnc3n2CCC3)c1
945,EOS8154,-6.36,CN(C(=O)CCc1ccco1)[C@H]1CCS(=O)(=O)C1
946,EOS8003,-8.509,CC(C)c1nnc(CNC(=O)C2OCCc3ccccc32)n1C
947,EOS8005,-7.34,Cc1[nH]c(=O)n(CC2(c3cccc(Br)c3)CC2)c1O
948,EOS8006,-7.363,CCN(CC)C(=O)c1cccc(NC(=O)CN2CCC[C@H]2c2cccs2)c1
949,EOS8165,-6.996,CC[C@@](C)(CNC(=O)c1cccnc1OC)N1CCOCC1
950,EOS8167,-7.605,O=C(NC[C@H]1CCOCO1)c1ccc(CCC(F)(F)F)cc1
951,EOS8011,-7.611,CC(C)Oc1cccc(CNC(=O)NCC[C@H](O)C(F)(F)F)c1
952,EOS6136,-6.817,Cn1c(CNC(=O)C(C)(C)C)nnc1C1CCC1
953,EOS8172,-6.367,CCc1nc(=NC[C@H](O)COC)c(C)c(Cl)[nH]1
954,EOS8034,-6.997,CN(C)[C@@H](CNC(O)c1ccc(=O)n(C)n1)c1ccccc1Cl
955,EOS8035,-7.607,O=C(NCc1ccccc1)N1CCN(C[C@H]2CCCO2)CC1
956,EOS8036,-8.01,O=C(NCc1ccccc1)NCc1ccnc(N2CCCC2)c1
957,EOS8048,-7.097,COc1cc(CO)c(OCc2ccc(F)c(F)c2)c(CO)c1
958,EOS8206,-7.128,Cn1cccc1[C@@H]1COCCN1C(=O)C1=CCCC1
959,EOS6147,-10.986,CCOc1cc(C#N)ccc1OCC(=O)NC1CCCCNC1=O
960,EOS8058,-7.818,Cc1cc(Cl)c(C(=O)NC(C)C(=O)N2CCOCC2)cc1C
961,EOS8245,-7.835,CC(C)[C@H](CNC(=O)N1CC(C)(C)OC2(CCCC2)C1)c1ccnn1C
962,EOS8087,-7.545,C[C@H](NC(=O)NCc1ccc(COC2CCOCC2)cc1)C1CC1
963,EOS8100,-7.693,COC[C@@H](O)CNC(=O)c1ccc(OCc2cn3cccc(C)c3n2)cc1
964,EOS8101,-7.668,Cn1nc2c(cc1=O)CN(CC(=O)NC1CCOCC1)CC2
965,EOS8268,-8.56,CC(C)(C)NC(=O)CNC(=O)C1c2ccccc2Oc2ccccc21
966,EOS8109,-7.332,CCN(C(=O)CN1CC[C@@]2(C1)NC(=O)N(C(C)C)C2=O)C1CC1
967,EOS8275,-7.737,CC(C)(C)n1cc(CNC2CCN(C3CCCCC3)CC2)nn1
968,EOS8276,-6.737,C[C@@](CO)(CNC(=O)CCC1CCC1)Cc1ccccc1
969,EOS8279,-10.866,O=C(NCCN1CCCOCC1)Nc1ccc(C2CC2)c(F)c1
970,EOS8283,-6.722,CC(C)C1C(=O)NCCN1C(=O)C1CC=CC1
971,EOS8285,-8.079,CC(C)N1C(=O)N[C@]2(CCN(Cc3ccc4c(c3)CCC4)C2)C1=O
972,EOS8289,-7.954,Cc1nn(C)c(=O)c(C(=O)NCc2nnc(C(C)(C)C)s2)c1C
973,EOS8292,-7.59,CN(C)C(=O)CCNC(=O)NC1CCN(c2ccccc2)C1=O
974,EOS8304,-6.025,CC(=O)c1nccn1CC(=O)NC(C)C
975,EOS8312,-7.984,CNC(=O)c1ccc(CNC(=O)CNC(=O)c2ncccc2O)cc1
976,EOS6176,-6.458,C[C@]1(CO)CCCCN1CCOc1ccccc1F
977,EOS8534,-5.548,CN(CC(=O)NCCCO)C(=O)c1cccs1
978,EOS6178,-9.385,Cn1c(=O)c2c(nc(Cl)n2CC(=O)N2CCc3ccccc3C2)n(C)c1=O
979,EOS8331,-7.383,CC(=O)c1ccc(NC(=O)C(C)N2CCN(CC(=O)N(C)C)CC2)cc1
980,EOS8334,-7.421,CC[C@@](C)(CNC(=O)c1ccc(=O)[nH]n1)N1CCOCC1
981,EOS8344,-7.181,COc1cc(CNC(=O)C(C)(C)C)ccc1OC[C@H]1CCCO1
982,EOS8353,-9.095,CC1=NN(C)c2nc3c(c(=O)n(Cc4ccc(F)cc4)c(=O)n3C)n2C1C
983,EOS6185,-8.223,Cc1c(C)n2c3c(=O)n(Cc4ccc(Cl)cc4)c(=O)n(C)c3nc2n1CCO
984,EOS8354,-7.578,Cc1ccc(Cn2c(=O)c3c(nc4n(CCOCCO)c(C)c(C)n34)n(C)c2=O)cc1
985,EOS8362,-7.969,CNC(=O)c1ccccc1NC(O)c1cc(O)n(CC(F)(F)F)c1
986,EOS8366,-8.221,CC(=O)Cn1c(=O)c2c(nc3n(Cc4ccco4)c(C)c(C)n23)n(C)c1=O
987,EOS8570,-8.516,COc1ccccc1-n1c(C)c(C)n2c3c(=O)n(C)c(=O)n(C)c3nc12
988,EOS8571,-7.415,CC[C@H](NC(=O)NCC(C)(C)N1CCOCC1)c1ccc(OC)cc1
989,EOS8367,-6.994,COCCCn1c(C)c(C)n2c3c(=O)n(C)c(=O)n(C)c3nc12
990,EOS8573,-8.577,CCn1c(C)cn2c3c(=O)n(CCc4ccccc4)c(=O)n(C)c3nc12
991,EOS8577,-6.641,O=C(C[C@@H]1C=CCC1)NCCc1cccc(F)c1
992,EOS8578,-7.305,COCCn1c(=O)c2c(nc3n(-c4ccc(Br)cc4)c(C)cn23)n(C)c1=O
993,EOS8580,-8.101,CC[C@H](C)n1c(C)cn2c3c(=O)n(Cc4ccccc4)c(=O)n(C)c3nc12
994,EOS8581,-7.816,CCOCCn1c(=O)c2c(nc3n(C4CCCCC4)c(C)c(C)n23)n(C)c1=O
995,EOS8589,-7.14,CC(=O)Nc1ccc(NC(=O)C(C)N2CCOCC2)cc1
996,EOS8591,-8.689,Cc1cccc(N2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)c1
997,EOS8389,-7.293,CCn1c(C)cn2c3c(=O)n(CCN4CCOCC4)c(=O)n(C)c3nc12
998,EOS8390,-6.074,C#CCNC(=O)CN1CCC[C@H]1c1ccsc1
999,EOS8596,-9.142,CC(=O)Cn1c(=O)c2c(nc3n([C@@H](C)c4ccccc4)c(C)c(C)n23)n(C)c1=O
1000,EOS8598,-7.584,CCc1ccc(-n2c(C)cn3c4c(=O)n(CCOC)c(=O)n(C)c4nc23)cc1
1001,EOS6197,-7.981,Cc1cn2c3c(=O)n(Cc4ccc(Br)cc4)c(=O)n(C)c3nc2n1CCO
1002,EOS8599,-7.343,CCCCn1c(C)cn2c3c(=O)n(C)c(=O)n(C)c3nc12
1003,EOS8600,-8.432,CCn1c(=O)c2c(nc3n(-c4ccccc4F)c(C)c(C)n23)n(C)c1=O
1004,EOS8400,-6.081,CN(Cc1cnn(C)c1)C(=O)CCc1cccs1
1005,EOS6199,-8.023,Cc1cc(C)cc(NC(=O)CN2CCC[C@H](C(F)(F)F)C2)c1
1006,EOS8608,-6.803,COCCN(CCOC)C(=O)c1cc(-c2cccc(Cl)c2)[nH]n1
1007,EOS8405,-7.836,Cn1c(CN2CCc3sccc3[C@H]2c2cccs2)cc(=O)n(C)c1=O
1008,EOS8610,-6.357,O=C(NCCc1cccs1)C1CC=CCC1
1009,EOS8614,-7.315,CSCCC(NC(N)=O)C(=O)Nc1ccc(N2CCCC2=O)cc1
1010,EOS6201,-7.288,COc1cc2[nH]c(CN(C)CC(=O)NC3CC3)nc(=O)c2cc1OC
1011,EOS8421,-7.322,COc1cc(Cl)c(C)cc1NC(=O)NC[C@H](O)CN1CCCCC1
1012,EOS8630,-7.098,CCN(CC(=O)NC)C(=O)c1cc(C(C)C)nc2c1c(C)nn2C
1013,EOS8637,-7.517,CC(=O)N1CCc2cc(C(=O)NC[C@@H](c3ccccc3Cl)N(C)C)ccc21
1014,EOS8665,-7.491,COCCN(C(=O)CN1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1)[C@H]1CCS(=O)(=O)C1
1015,EOS8465,-7.103,COc1cccc(NC(=O)C2CCS(=O)(=O)C2)c1
1016,EOS6220,-7.428,COCCSc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccccc1
1017,EOS8481,-7.398,Cn1c(=O)n(CC(=O)N(Cc2ccccc2)C(C)(C)C)c2ccccc21
1018,EOS8700,-8.752,Cc1cccc(NC(=O)CN2CCN(C(=O)c3ccc(=O)[nH]c3)CC2)c1C
1019,EOS8499,-7.307,CC(C)(C)CNC(=O)C(C)(C)NC(=O)Cc1ccc(O)cc1Cl
1020,EOS6228,-7.615,Cc1cc(CCNC(O)c2cc(O)n(-c3cnn(C)c3)c2)nn1C
1021,EOS8722,-7.399,C[C@H](NC(=O)Nc1cc(=O)n(C)cc1Br)C1CCC1
1022,EOS8747,-7.693,COc1cc(C)ccc1Oc1ccc(NCc2cnnn2C)cn1
1023,EOS6241,-8.639,O=C(NC1CCN(c2ccccc2)CC1)N[C@H]1CCOC12CCCC2
1024,EOS6242,-8.209,O=C(NCc1ccc(Cl)cn1)N[C@@H]1c2ccccc2C[C@@H]1O
1025,EOS8912,-6.587,C[C@H](NC(=O)NCC(=O)NCC1CC1)C1CCC1
1026,EOS8916,-7.473,Cn1cc(Br)cc1C(=O)N1CCc2[nH]nnc2C1
1027,EOS8934,-7.097,CC(=O)C[C@@]1(O)C(=O)Nc2ccccc21
1028,EOS8939,-6.916,Cc1csc(C(C)CNC(=O)NCc2ccnn2C)n1
1029,EOS8960,-7.693,Cc1cc(=O)[nH]c2nnc(-c3ccc(Cl)cc3)n12
1030,EOS8966,-7.479,COCC(C)NC(=O)CCc1nc(=O)c2ccccc2[nH]1
1031,EOS8967,-7.425,CCN(CC(=O)N[C@H]1CCc2nccn2C1)Cc1ccc(Cl)cc1
1032,EOS8969,-6.576,Cc1ccc(CNC(=O)c2cc(I)c[nH]2)n1C
1033,EOS8972,-7.225,CC[C@H](O)CN1CCN(C(=O)c2cc(Cl)sc2Cl)CC1
1034,EOS8815,-7.371,COc1cc2c(cc1OC)[C@H](c1ccccc1)N(CC(=O)N(C)C)CC2
1035,EOS8975,-12.347,Cc1ccc(C#N)cc1NC(=O)NC1CCCCNC1=O
1036,EOS8820,-7.893,CCN1CCCC[C@@H]1CNC(=O)NCc1cccc(NC(=O)NC2CC2)c1
1037,EOS8991,-8.712,COc1cccc2c1CN(C(=O)NCc1ccc3cnn(C)c3c1)CC2
1038,EOS8997,-8.046,CC(C)(CNc1cnn(Cc2ccccc2)c(=O)c1Cl)N1CCOCC1
1039,EOS8837,-7.383,CCc1cc(=NCc2c(C)cc(CO)cc2C)[nH]c(C)n1
1040,EOS8848,-7.727,CN(C)c1ccc(C(=O)N2CCCC(c3cc[nH]n3)C2)nn1
1041,EOS8852,-7.53,Cc1cccc(C2C(=O)NCCN2C(=O)CC2(C)CC2)c1
1042,EOS6273,-8.334,Cc1cccc(CC(=O)N[C@H]2CCc3nnn(C)c3C2)c1Cl
1043,EOS9017,-7.957,O=C(CCc1nc(=O)c2ccccc2[nH]1)NCCc1cccc(O)c1
1044,EOS9037,-7.298,COc1cc(C)c(CN(C)C(C)C(=O)NC(=O)NC2CC2)cc1OC
