Molecule,Score
COCc1nnc(C(=O)Nc2cccc(C(=O)NCCN3CCOCC3)c2)s1,-8.19
Cc1c(N2CCC(C(=O)NCc3ccccc3)CC2)c(=O)n(C)c(=O)n1-c1ccccc1,-9.5
COc1cc(NC(=O)C2CCN(c3c(C)n(-c4ccccc4)c(=O)n(C)c3=O)CC2)cc(OC)c1,-8.34
Cc1c(N2CCC(C(=O)NCCCc3ccccc3)CC2)c(=O)n(C)c(=O)n1-c1ccccc1,-9.528
Cc1c(N2CCC(C(=O)NCCCN(C)C3CCCCC3)CC2)c(=O)n(C)c(=O)n1-c1ccccc1,-9.187
CCCNC(=O)CNC(=O)C1(C)Cn2c(cc3ccccc32)C(=O)N1C,-8.519
Cc1c(N2CCN(C(=O)c3ccncc3)CC2)c(=O)n(C)c(=O)n1-c1ccccc1,-9.351
CCn1c(=O)c2c(C(=O)NCCCN3CCN(C)CC3)cc(=O)n(CC)c2n(C)c1=O,-8.071
Cn1c(=O)c2c(C(=O)NCC3CCN(Cc4ccccc4F)CC3)cc(=O)n(C)c2n(C)c1=O,-9.659
Cc1cccc(Cn2cccc2CNC(=O)NC(C)C)c1,-7.692
CCN(CC)C(=O)Cn1c(=O)n(Cc2ccc(C(=O)NC)cc2)c(=O)c2cc(OC)c(OC)cc21,-8.597
COc1cc2c(=O)n(Cc3ccc(C(=O)NCc4ccco4)cc3)c(=O)n(CC(=O)NC(C)C)c2cc1OC,-8.39
COc1cc2c(=O)n(Cc3ccc(C(=O)NC(C)C)cc3)c(=O)n(CC(=O)NC(C)C)c2cc1OC,-7.878
Cn1c(=O)c2cc(C(=O)NCCN3CCOCC3)sc2n(C)c1=O,-8.216
CCCNC(=O)C1CCC(Cn2c(=O)c3sccc3n(CC(N)=O)c2=O)CC1,-8.066
CN(CCNC(=O)c1cc2c(=O)n(C)c(=O)n(C)c2s1)Cc1ccccc1,-7.884
CCc1ccc(-c2cc3c(=O)n(CC(=O)NCCN(CC)CC)ncn3n2)cc1,-7.936
CCC(=O)N1c2ccccc2CC1C(=O)NCCCN1CCCCCC1,-10.868
CCN(CC)CCCNC(=O)c1ccc(C)c(NC(=O)C2=CSCCO2)c1,-7.302
COc1cccc(CNC(=O)CN2C(=O)COc3ccc(C(=O)N4CCCC4)cc32)c1,-9.136
COCCn1c(CCCC(=O)NCc2ccc(OC(C)C)cc2)nc2cccnc21,-7.289
COc1cccc(CNC(=O)c2cc(C)nc3c2c(=O)n(C)c(=O)n3C)c1,-9.356
Cc1cc(C)n(C(C)CC(=O)NCc2ccc(Cl)cc2)n1,-7.345
COc1ccc(CNC(=O)CC(C)n2nc(C)cc2C)cc1,-6.958
Cc1ccc(CNC(=O)CC(C)n2nc(C)cc2C)cc1,-7.031
Cc1cc(C)n(C(C)CC(=O)NCc2ccc3c(c2)OCO3)n1,-7.94
COc1cccc(CNC(=O)CC(C)n2nc(C)cc2C)c1,-7.014
CCOc1ccc(CNC(=O)CC(C)n2nc(C)cc2C)cc1OC,-7.675
CCOc1ccc(CNC(=O)CC(C)n2nc(C)cc2C)cc1,-6.975
Cc1cccc(CNC(=O)CC(C)n2nc(C)cc2C)c1,-7.02
COc1ccc(CNC(=O)CC(C)n2nc(C)cc2C)cc1OC,-7.666
COCCCNC(=O)CCc1nnc2ccc(=NCc3ccccc3Cl)[nH]n12,-7.669
CC(C)CCNC(=O)CCc1nnc2ccc(=NCc3ccc4c(c3)OCO4)[nH]n12,-8.897
CCNC(=O)Cn1c(CO)cnc1SCc1cccc(C)c1,-7.319
CCNC(=O)Cn1c(CO)cnc1SCC(=O)Nc1cccc(Cl)c1,-7.552
CCNC(=O)Cn1c(CO)cnc1SCc1ccccc1Cl,-7.095
CC(C)NC(=O)Cn1c(CO)cnc1SCc1ccc(Br)cc1,-7.199
Cc1ccc(CNC(=O)c2cnc(N3CCN(C)CC3)nc2C)cc1,-8.003
CCn1c2c(=O)[nH]c(=O)n(C)c2n2c(-c3ccc(C)cc3)nnc12,-8.886
CCCn1c2c(=O)[nH]c(=O)n(C)c2n2c(-c3ccc(OC)cc3)nnc12,-8.718
COc1ccc(CNC(=O)Cn2ccn3nc(-c4ccc(OC)c(OC)c4)cc3c2=O)cc1OC,-8.474
CCn1c2c(=O)n(C)c(=O)n(C)c2n2c(-c3ccc(OC)cc3)nnc12,-8.629
CCCn1c2c(=O)n(C)c(=O)n(C)c2n2c(-c3ccc(OC)cc3)nnc12,-8.461
CCCn1c2c(=O)n(C)c(=O)n(C)c2n2c(-c3ccc(C)cc3)nnc12,-8.577
CCCCn1c2c(=O)n(C)c(=O)n(C)c2n2c(-c3ccc(OC)cc3)nnc12,-8.725
COc1ccc(-c2nnc3n(CC(C)C)c4c(=O)n(C)c(=O)n(C)c4n23)cc1,-8.839
COc1ccc(-c2nnc3n(CCC(C)C)c4c(=O)n(C)c(=O)n(C)c4n23)cc1,-8.741
COc1ccc2c(c1)CC(C(=O)NCCC(C)C)CO2,-6.932
CCOc1ccc(-c2nnc3n(CC)c4c(=O)n(C)c(=O)n(C)c4n23)cc1,-8.509
CCCn1c2c(=O)n(C)c(=O)n(C)c2n2c(-c3ccc(OCC)cc3)nnc12,-8.371
CCCCn1c2c(=O)n(C)c(=O)n(C)c2n2c(-c3ccc(OCC)cc3)nnc12,-7.865
CCOc1ccc(-c2nnc3n(CCC(C)C)c4c(=O)n(C)c(=O)n(C)c4n23)cc1,-8.978
CC1CCCCN1CCCNC(=O)CCc1nnc(C(=O)Nc2ccccc2)s1,-8.22
COc1ccc(NC(=O)c2nnc(CCC(=O)NCCCN3CCOCC3)s2)cc1,-8.045
COCCCNC(=O)NCc1ccc2c(c1)CCN2C(C)=O,-6.978
CCCNC(=O)NCc1ccc2c(c1)CCN2C(C)=O,-7.249
CC(=O)N1CCc2cc(CNC(=O)NCC(C)C)ccc21,-7.407
Cc1nn(C)c(C)c1CNC(=O)Nc1cccc(Cl)c1,-7.318
CCn1nc(C)c(CNC(=O)Nc2ccc(C)cc2)c1C,-7.553
CCC(=O)N1CCc2cc(CNC(=O)NCCCOC)ccc21,-7.313
CCCNC(=O)NCc1ccc2c(c1)CCN2C(=O)CC,-7.146
CCC(=O)N1CCc2cc(CNC(=O)NC(C)C)ccc21,-7.5
CCCCSc1c(C(C)C)cnc2c1c(=O)n(C)c(=O)n2C,-6.597
CC(C)c1cnc2c(c1SCC(=O)N1CCCC1)c(=O)n(C)c(=O)n2C,-8.096
CN1CCN(CCNC(=O)c2cc3n(n2)CCCN(Cc2ccccc2)C3=O)CC1,-11.899
CC(C)c1cnc2c(c1SCCN1CCCCC1)c(=O)n(C)c(=O)n2C,-7.883
CC(C)c1cnc2c(c1SCCN1CCCC1)c(=O)n(C)c(=O)n2C,-7.419
COc1cccc(CNC(=O)c2cc3n(n2)CCCN(Cc2ccccc2)C3=O)c1OC,-12.831
COCCNC(=O)c1cc2n(n1)CCCN(Cc1ccc(C)cc1)C2=O,-12.049
CCCCNC(=O)c1cc2n(n1)CCCN(Cc1ccc(C)cc1)C2=O,-12.463
CC(C)NC(=O)CSc1c(C(C)C)cnc2c1c(=O)n(C)c(=O)n2C,-7.307
COCCCNC(=O)c1cc2n(n1)CCCN(Cc1ccc(F)cc1)C2=O,-11.592
CN1CCN(CCNC(=O)c2cc3n(n2)CCCN(Cc2ccc(F)cc2)C3=O)CC1,-12.143
CCOCCCNC(=O)c1cc2n(n1)CCCN(Cc1ccc(Cl)cc1)C2=O,-11.571
CN(C)CCNC(=O)c1cc2n(n1)CCCN(Cc1cccc(F)c1)C2=O,-11.974
O=C(NCCCN1CCOCC1)c1cc2n(n1)CCCN(Cc1cccc(F)c1)C2=O,-12.388
CCOCCCNC(=O)c1cc2n(n1)CCCN(Cc1cccc(F)c1)C2=O,-11.764
COCCCNC(=O)c1cc2n(n1)CCCN(Cc1cccc(F)c1)C2=O,-11.767
O=C(NCCN1CCOCC1)c1cc2n(n1)CCCN(Cc1cccc(F)c1)C2=O,-12.283
CN1CCN(CCNC(=O)c2cc3n(n2)CCCN(Cc2cccc(F)c2)C3=O)CC1,-12.306
Cc1cccc(CN2CCCn3nc(C(=O)NCc4cccnc4)cc3C2=O)c1,-12.874
Cc1cccc(CN2CCCn3nc(C(=O)NCCN(C)C)cc3C2=O)c1,-11.151
CCN(CC)CCNC(=O)c1cc2n(n1)CCCN(Cc1cccc(C)c1)C2=O,-11.433
CCOCCCNC(=O)c1cc2n(n1)CCCN(Cc1cccc(C)c1)C2=O,-11.712
COCCCNC(=O)c1cc2n(n1)CCCN(Cc1cccc(C)c1)C2=O,-12.082
Cc1cccc(CN2CCCn3nc(C(=O)NCCCOC(C)C)cc3C2=O)c1,-11.112
Cc1cccc(CN2CCCn3nc(C(=O)NCCN4CCOCC4)cc3C2=O)c1,-12.426
Cc1cccc(CN2CCCn3nc(C(=O)NCCCN4CCN(C)CC4)cc3C2=O)c1,-12.294
Cc1cccc(CN2CCCn3nc(C(=O)NCCCN4CCCC4)cc3C2=O)c1,-11.677
CCN1CCN(CCNC(=O)c2cc3n(n2)CCCN(Cc2cccc(C)c2)C3=O)CC1,-12.517
Cc1cccc(CN2CCCn3nc(C(=O)NCCN4CCN(C)CC4)cc3C2=O)c1,-12.373
O=C(CN1C(=O)CN(C(=O)NCc2ccccc2)c2ccccc21)NCCN1CCCC1,-9.12
Cc1ccc(Sc2ccc3nn(CC(=O)NC(C)C)c(=O)n3n2)cc1,-8.436
CCC(C)NC(=O)Cn1nc2ccc(Sc3ccc(C)cc3)nn2c1=O,-8.214
CCOCCCNC(=O)NC1COc2ccc(OC)cc2C1,-6.93
COCCCNC(=O)NC1COc2ccc(OC)cc2C1,-6.868
CCN(Cc1ccc(C)cc1)Cc1cc(=O)n2nc(C3CC3)sc2n1,-8.038
CCN(Cc1ccc(C)cc1)Cc1cc(=O)n2c(C)csc2n1,-7.839
COc1cccc(CNC(=O)CSc2nnc3c(=O)n(-c4ccccc4)ccn23)c1OC,-8.664
CCOc1ccc(CN(CCOC)Cc2cc(=O)n3c(C)csc3n2)cc1,-7.614
CCOc1ccc(CN(CCOC)Cc2cc(=O)n3cc(C)sc3n2)cc1,-6.959
Cc1ccc(NC(=O)Cn2nc3c(cc2=O)CCCC3)cc1,-8.267
O=C(Cn1nc2c(cc1=O)CCCC2)Nc1cccc(Cl)c1,-8.526
COc1cc(NC(=O)Cn2nc3c(cc2=O)CCCC3)cc(OC)c1,-8.614
Cc1cccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)c1,-8.6
Cc1ccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)cc1,-8.358
Cc1cccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)c1C,-9.17
Cc1cc(C)cc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)c1,-8.584
Cc1ccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)cc1C,-8.584
CC1CCc2nn(CC(=O)Nc3cccc(Cl)c3)c(=O)cc2C1,-8.269
CC1CCc2nn(CC(=O)Nc3ccc(Cl)cc3)c(=O)cc2C1,-8.32
COc1ccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)c(OC)c1,-8.555
COc1cc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)cc(OC)c1,-8.325
COCCNC(=O)C1(C)CCC(=O)N1Cc1cc(Br)ccc1OC,-6.653
COc1cc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)cc(OC)c1OC,-8.659
CCc1cccc(NC(=O)Cn2nc3c(cc2=O)CC(C)CC3)c1,-8.226
CC(NC(=O)c1nc2ccccc2n(C)c1=O)c1ccccc1,-8.529
Cn1nc2n(Cc3cccs3)c(=O)c3sccc3n2c1=O,-7.828
O=C(CCn1cnc2ccccc2c1=O)NC1CCCCC1,-8.32
Cn1c(NC(=O)c2cccc(Cl)c2)cc(=O)n(C)c1=O,-8.21
Cn1c(NC(=O)c2ccc(F)c(F)c2)cc(=O)n(C)c1=O,-8.225
COc1cc(CN2CCCC2c2cc(C)no2)cc(OC)c1O,-7.781
Cn1c(=O)c2nc(SCC(=O)N3CCc4ccccc43)n(C)c2n(C)c1=O,-9.668
CCc1cc(C2CCCN2Cc2cc(OC)c(O)c(OC)c2)on1,-7.984
CCc1cc(C2CCCN2Cc2cccc(OC)c2OC)on1,-7.21
CCc1cc(C2CCCN2Cc2cc(OC)c(OC)c(OC)c2)on1,-7.698
CCOc1cc(CN2CCCC2c2cc(CC)no2)ccc1O,-7.879
CCCn1ccc2c(OCC(=O)NC3CCCC3)cccc2c1=O,-7.77
CCCCSc1c(CC)cnc2c1c(=O)n(C)c(=O)n2C,-6.536
COc1cccc(Cn2c(=O)c3c(C(=O)N4CCCCC4)cc(C)nc3n(C)c2=O)c1,-9.114
CCc1nnc(C(=O)Nc2cccc(C(=O)NCCCN3CCN(C)CC3)c2)s1,-7.591
CCC(=O)N1CCc2cc(CNC(=O)c3ccc(OC)c(OC)c3)ccc21,-8.206
CCC(=O)N1CCc2cc(CNC(=O)COC)ccc21,-6.847
CCC(=O)NCc1ccc2c(c1)CCN2C(=O)c1cccc(C)c1,-8.625
COCCNC(=O)C1(C)CCC(=O)N1Cc1ccccc1,-6.952
COCCNC(=O)C1(C)CCC(=O)N1Cc1ccccc1OC,-7.221
CCN(CC)CCCNC(=O)C1CCCN(C(=O)c2nnc(C(=O)Nc3ccccc3)s2)C1,-7.762
CCN(CC)CCCNC(=O)C1CCN(c2ncc(-c3ccccc3)cn2)CC1,-7.362
CCN1CCN(CCNC(=O)C2CCN(c3ncc(-c4ccccc4)cn3)CC2)CC1,-7.959
Cn1c(N2CCCC(C(=O)NCc3cccs3)C2)cc(=O)n(C)c1=O,-8.405
Cc1ccc(CNC(=O)C2CCCN(c3cc(=O)n(C)c(=O)n3C)C2)o1,-8.724
CC(C)CCNC(=O)C1CCCN(c2cc(=O)n(C)c(=O)n2C)C1,-7.92
Cn1c(N2CCCC(C(=O)NC3CCN(Cc4ccccc4)CC3)C2)cc(=O)n(C)c1=O,-8.934
CC1Cc2cccc3c(=O)c(C(=O)NCCN4CCOCC4)cn1c23,-8.513
CC1Cc2cccc3c(=O)c(C(=O)NCCO)cn1c23,-8.028
CC1Cc2cccc3c(=O)c(C(=O)NCCCN4CCOCC4)cn1c23,-8.823
O=c1[nH]c2ccccc2c(=O)nc1CC(O)NC1CCCCC1,-8.374
COc1ccc(NC(=O)Cn2nc3c(cc2=O)CCCCC3)cc1,-12.131
CC(=O)Nc1ccc(NC(=O)Cn2nc3c(cc2=O)CCCCC3)cc1,-12.738
O=C(Cn1nc2c(cc1=O)CCCCC2)NCC1CCCO1,-11.508
Cn1c(N2CCCC(C(=O)NCc3ccccc3)C2)cc(=O)n(C)c1=O,-9.292
CCCNC(=O)C1CCCN(c2cc(=O)n(C)c(=O)n2C)C1,-7.749
Cn1c(N2CCCC(C(=O)NCCCc3ccccc3)C2)cc(=O)n(C)c1=O,-8.757
CCOc1ccc(CNC(=O)C2CCCN(c3cc(=O)n(C)c(=O)n3C)C2)cc1,-8.934
Cc1cccc(CNC(=O)C2CCCN(c3cc(=O)n(C)c(=O)n3C)C2)c1,-9.074
CC(=O)Nc1cccc(NC(=O)Cn2nc3c(cc2=O)CCCCC3)c1,-12.771
O=C(Cn1nc2c(cc1=O)CCCCC2)NCCc1ccc(O)cc1,-12.462
COc1cccc(NC(=O)Cn2nc3c(cc2=O)CCCC3)c1,-8.343
CCCCNC(=O)Cn1nc2c(cc1=O)CCCC2,-6.653
O=C(Cn1nc2c(cc1=O)CCCC2)N1CCSCC1,-7.772
Oc1cc(C(O)N2CCN(Cc3ccccc3)CC2)cn1-c1[nH]nc2cccc(F)c12,-10.04
CCc1nc2ccc(C(=O)NCCN3CCN(C)CC3)cc2nc1CC,-8.154
CCC(C)NC(=O)CCN1C(=O)c2ccccc2C1=O,-7.341
Oc1cc(C(O)NCCc2ccc(Cl)cc2)cn1C1CCCCCC1,-10.745
CC(C)CCn1c(=O)c2sccc2n2c(=O)n(CC(=O)NC(C)C)nc12,-7.529
Cc1ccc(CNC(=O)CN2N=C(c3ccccc3)CCC2=O)cc1,-8.233
COCCCNC(O)c1cc(O)n(Cc2ccc(OC)cc2)c1,-7.137
CC(C)CCNC(=O)Cn1nc2n(CC(C)C)c(=O)c3sccc3n2c1=O,-7.862
CCCCn1c(=O)c2sccc2n2c(=O)n(CC(=O)NCc3ccccc3)nc12,-7.878
CCCCn1c(=O)c2sccc2n2c(=O)n(CC(=O)NC(C)C)nc12,-7.807
CCN(CC)CCNC(=O)Cn1nc(-c2ccc(C)cc2)ccc1=O,-6.731
O=C(Cn1nc(-c2ccc(Cl)cc2)ccc1=O)NCCCN1CCOCC1,-8.109
CN(C)CCNC(=O)Cn1nc(-c2ccc(Cl)cc2)ccc1=O,-7.451
CC(C)(C)NC(=O)Cn1nc2n(Cc3cccs3)c(=O)c3sccc3n2c1=O,-8.353
Cc1ccc(CNC(=O)Cn2nc3n(CC4CCCO4)c(=O)c4sccc4n3c2=O)cc1,-8.87
COc1ccc(Cn2cc(C(O)NCCCOC(C)C)cc2O)cc1,-6.39
CC(C)OCCCNC(O)c1cc(O)n(CCc2ccccc2)c1,-6.321
CCOCCCNC(O)c1cc(O)n(CCc2ccccc2)c1,-6.824
Oc1cc(C(O)NCCc2ccccc2)cn1CCc1ccccc1,-7.136
CC(=O)c1cccc(NC(=O)Cn2nc3n(Cc4ccco4)c(=O)c4sccc4n3c2=O)c1,-10.109
CCNC(=O)NCC(=O)N1CCc2ccccc21,-7.068
COCCNC(=O)c1ccc2c(c1)nnn2Cc1cccc(OC)c1,-7.882
COc1cc(CNC(=O)Cn2ccc3c(=O)n(C)c(=O)n(C)c32)cc(OC)c1OC,-8.291
COc1ccccc1CNC(=O)CCC(=O)N1Cc2cccn2-c2ccccc21,-8.747
COc1ccc(-c2cc(=O)n3c4ccccc4n(CC(=O)NC(C)C)c3n2)cc1,-8.89
COc1cc(OC)cc(C(=O)NCCC2CCN(C(=O)c3ccccc3)CC2)c1,-8.366
Cc1ccc(CC(=O)NCC(=O)N2CCCc3ccccc32)cc1,-8.093
CC(C)NC(=O)Cn1c(=O)c2cnc(-c3ccccc3)nc2n(C)c1=O,-8.674
Cn1c(N2CCC(C(=O)NCc3ccccc3)CC2)cc(=O)n(C)c1=O,-9.06
Cc1cccc(CNC(=O)C2CCN(c3cc(=O)n(C)c(=O)n3C)CC2)c1,-9.457
O=C(NCCc1ccccc1)NCCn1nnc2cc(C(=O)N3CCCC3)ccc21,-8.807
CCn1nccc1C(=O)N1CCCC(COc2ccccc2C(=O)N2CCCCC2)C1,-9.373
CCn1nccc1C(=O)N1CCCC(COc2ccccc2C(=O)N2CCOCC2)C1,-8.812
CC(C)NC(=O)c1ccc(OCC2CCCN(C(=O)C3CC3)C2)cc1,-8.076
CCCC(=O)N1CCCC(COc2ccc(C(=O)NC(C)C)cc2)C1,-7.279
CC(C)NC(=O)c1ccc(OCC2CCCN(C(=O)C(C)C)C2)cc1,-8.241
COCC(=O)N1CCC(CCOc2ccccc2)CC1,-7.197
CC(=O)N1CCc2cc(-n3cc(C(O)NCCC(C)C)cc3O)ccc21,-8.279
CCC(=O)N1CCc2cc(-n3cc(C(O)NCc4cccc(C)c4)cc3O)ccc21,-8.879
CCN(Cc1ccccc1)C(=O)Cn1nc2cc(-c3ccc(OC)cc3)nc(C)n2c1=O,-8.339
Cc1nc(-c2ccncc2)cc2nn(CC(=O)NCc3ccccc3)c(=O)n12,-9.252
COc1ccc(-c2cc3nn(CC(=O)N(C)c4cccc(C)c4)c(=O)n3c(C)n2)cc1,-8.931
O=C(c1ccc2c(c1)CN(C(=O)c1ccncc1)CCO2)N1CCCC1,-13.669
COc1ccc(C(=O)N2CCOc3ccc(C(=O)N4CCCC4)cc3C2)cc1F,-13.39
O=C(Cn1c(=O)n(-c2ccccc2)c2ncccc21)NC1CCCCCC1,-12.522
O=C(Cn1c(=O)n(-c2ccccc2)c2ncccc21)NCCN1CCCCC1,-8.801
Cc1ccc(-n2c(=O)n(CC(=O)NCCCN3CCOCC3)c3cccnc32)cc1,-8.813
CCCC(=O)NCCn1c(=O)n(Cc2ccccc2)c2cccnc21,-7.396
Cc1ccc(Cn2c(=O)n(CCNC(=O)C3CC3)c3ncccc32)cc1,-7.998
CCC(=O)Nc1ccc(C)n(CC(=O)NCc2ccccc2)c1=O,-7.857
CCC(=O)Nc1ccc(C)n(CC(=O)NCc2cccc(Cl)c2)c1=O,-8.232
Cn1cc(C(=O)NC2CCN(Cc3ccccc3)CC2)c2cccnc21,-8.753
Cc1nnc2c(=O)n(CC(=O)NCc3cccnc3)c3cccnc3n12,-8.938
CC(=O)NCCc1csc(C2CCN(C(=O)c3ccc(C)cc3)CC2)n1,-8.143
CCNC(=O)C1CCN(c2nc3ncn(CC(=O)NCc4ccccc4)c(=O)c3s2)CC1,-9.089
CCN1CCCn2nc(C3CCCN(Cc4ccncc4)C3)cc2C1=O,-12.304
Cc1cccc(-c2cc3n(n2)CCCN(C(=O)Cn2cnc4c2c(=O)n(C)c(=O)n4C)C3)c1,-12.948
Cn1c(=O)c2c(ncn2CC(=O)N2CCCn3nc(-c4ccccc4)cc3C2)n(C)c1=O,-13.486
COCCN1CCCn2nc(C3CCCN(Cc4cccnc4)C3)cc2C1=O,-11.137
COCCN1CCCn2nc(C3CCCN(Cc4ccncc4)C3)cc2C1=O,-11.986
COCCN1CCCn2nc(C3CCCN(Cc4cccc(OC)n4)C3)cc2C1=O,-11.197
COCCN1CCCn2nc(C3CCCN(Cc4ccccn4)C3)cc2C1=O,-12.262
CCN(CCCNC(=O)C1CCN(c2cnn(C)c(=O)c2)CC1)Cc1ccccc1,-8.064
CC(C)CC(=O)NC1CCN(c2ccccc2)C1=O,-7.019
CCCC(=O)NC1CCN(c2ccccc2)C1=O,-6.895
Cc1ccc(N2CCC(NC(=O)CC(C)C)C2=O)cc1,-7.684
Cc1cc(C)cc(N2CCC(NC(=O)CC(C)C)C2=O)c1,-7.697
CCNC(=O)NC1CCN(c2ccc(C)cc2)C1=O,-7.466
Cc1ccc(N2CCC(NC(=O)NC(C)C)C2=O)cc1,-7.809
CCNC(=O)NC1CCN(c2ccc(C)c(C)c2)C1=O,-7.886
CCCNC(=O)NC1CCN(c2ccc(C)c(C)c2)C1=O,-7.487
CNC(=O)NC1CCN(c2ccc(C)c(C)c2)C1=O,-7.479
CCNC(=O)NC1CCN(c2cc(C)cc(C)c2)C1=O,-7.854
COc1ccc(CNC(=O)c2cn3cc(C)ccc3n2)cc1OC,-8.193
CCc1cc(C(=O)NCc2ccc(OC)cc2)nc2ccnn12,-7.803
CCc1cc(C(=O)NCc2ccc(C)cc2)nc2ccnn12,-8.118
COCCn1cc(C(O)NCc2ccccc2OC)cc1O,-6.872
CCn1c(SC)nnc1-c1nn(C)c2c1CN(C(=O)c1cccc(OC)c1OC)CC2,-8.508
COc1ccc(CCC(=O)N2CCC(Cc3n[nH]c(C4CC4)n3)C2)cc1,-8.132
CCn1c(SC)nnc1-c1nn(C)c2c1CN(C(=O)c1cccn1C)CC2,-8.652
Cn1nc(C2CCCN(C(=O)COc3ccccc3)C2)n(C2CCCC2)c1=O,-8.1
COCC(=O)N1CCCC(c2nn(C)c(=O)n2-c2ccccc2)C1,-7.603
Cc1ccc(CNC(=O)N2CCc3c([nH]c4ccnn4c3=O)C2)cc1,-9.222
O=C(NCCc1ccccc1)N1CCc2c([nH]c3ccnn3c2=O)C1,-9.457
O=C(c1ccc2c(c1)OCO2)N1CCc2c([nH]c3cc(-c4ccccc4)nn3c2=O)C1,-10.182
Cc1ccc(C(=O)N2CCc3[nH]c4ccnn4c(=O)c3C2)s1,-8.082
CCc1cccc(NC(=O)N2CCc3[nH]c4ccnn4c(=O)c3C2)c1,-9.63
COc1ccc(-c2cc3[nH]c4c(c(=O)n3n2)CN(C(=O)c2cccn2C)CC4)cc1,-8.74
CNC(=O)N1CCc2[nH]c3cc(-c4ccc(OC)cc4)nn3c(=O)c2C1,-8.084
CCOCCCNC(=O)CCc1cc2cc(C)ccc2[nH]c1=O,-7.22
COCCNC(=O)CCc1cc2cc(C)ccc2[nH]c1=O,-7.24
CCCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O,-6.813
COc1ccc2[nH]c(=O)c(CCC(=O)NCCCOC(C)C)cc2c1,-6.742
COc1ccc2[nH]c(=O)c(CCC(=O)NCc3cccnc3)cc2c1,-7.862
CCC(C)NC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O,-7.26
CCOCCCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O,-6.503
COCCCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O,-7.051
CCN(CC)CCCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O,-6.844
COc1ccc2[nH]c(=O)c(CCC(=O)NCC(C)C)cc2c1,-7.053
CCCCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O,-6.68
CCCN(CC1CCOC1)C(=O)NCc1ccc(F)cc1,-6.787
CCC1CCCCN1CCNC(=O)CCc1cc2cc(OC)ccc2[nH]c1=O,-7.707
CCN(CC)CCNC(=O)CCc1cc2ccc(C)cc2[nH]c1=O,-7.44
CC(C)CCNC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1,-8.442
CC(C)NC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1,-8.388
CCCN1C(=O)CC[C@]2(CNC(=O)c3cc(C)n(C)n3)CCC[C@@H]12,-8.366
CCCN1C(=O)CC[C@]2(CNC(=O)COCc3ccccc3)CCC[C@@H]12,-7.723
CCOCCCNC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1,-7.912
COCCCNC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1,-8.027
COCCNC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1,-7.723
CC(C)CNC(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)CC1,-7.997
O=C(Cn1nc2n(c1=O)CCCC2)Nc1ccc(Br)cc1,-7.936
O=C(CCn1c(=O)c2ccccc2n2c(=O)n(CC(=O)NC3CCCCC3)nc12)NC1CCCCC1,-9.845
O=C(NC1CCCCC1)N1CCC(OCc2ccccc2)C1,-7.881
COc1cccc(Cn2nc3n(CCC(=O)NC(C)C)c(=O)c4ccccc4n3c2=O)c1,-8.946
COc1ccc(C(=O)N2CCC(OCc3ccccc3)C2)cc1OC,-7.713
COCCOC1CCN(C(=O)c2ccccc2)C1,-6.528
COCCOC1CCN(C(=O)c2cccc(OC)c2)C1,-6.66
COCCOC1CCN(C(=O)c2cccc(C)c2)C1,-6.809
COCCOC1CCN(C(=O)c2ccc(OC)cc2)C1,-6.525
CN1C(=O)CCCCC1C(=O)NCc1ccc(Cl)cc1,-11.176
CN1C(=O)CCCCC1C(=O)NCc1cccc(C(F)(F)F)c1,-11.556
COc1ccc(OC)c(CNC(=O)C2CCCCC(=O)N2C)c1,-10.95
COc1cccc(CNC(=O)C2CCCCC(=O)N2C)c1OC,-11.127
CN1C(=O)CCCCC1C(=O)NCc1ccccc1,-11.208
COc1cccc(CNC(=O)C2CCCCC(=O)N2C)c1,-11.41
CCc1ccc(CNC(=O)C2CCCCC(=O)N2C)cc1,-10.916
CC(C)Oc1ccc(CNC(=O)C2CCCCC(=O)N2C)cc1,-11.086
CCOc1cccc(CNC(=O)C2CCCCC(=O)N2C)c1,-11.184
O=C(NCCN1CCCCC1)C1CCCCC(=O)N1Cc1ccccc1,-11.535
CN(CCNC(=O)C1CCCCC(=O)N1Cc1ccccc1)C1CCCCC1,-11.43
