,Molecule,Score,admetlab_smiles
2193,CC(C)(C)NC(=O)CSc1ncc(CO)n1Cc1ccc(Cl)cc1,-7.242,CC(C)(C)NC(=O)CSc1ncc(CO)n1Cc1ccc(Cl)cc1
2194,CCCCNC(=O)Cn1ncc2ccsc2c1=O,-6.65,CCCCNC(=O)Cn1ncc2ccsc2c1=O
2195,CCOCCCNCc1ccc(OC(C)C)c(OC)c1,-5.851,CCOCCCNCc1ccc(OC(C)C)c(OC)c1
2196,CCCn1c(=O)c(C(=O)NCCNCC)c(O)c2ccccc21,-7.294,CCCn1c(=O)c(C(=O)NCCNCC)c(O)c2ccccc21
2197,CC(C(=O)NCCN(C)C)C1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,-8.093,CC(C(=O)NCCN(C)C)C1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1
2198,CCCc1nc(CC)n2cc[nH]c(=O)c12,-6.613,CCCc1nc(CC)n2cc[nH]c(=O)c12
2199,CCN(CC)CCSc1ccc(C(=O)NCc2ccco2)cn1,-6.849,CCN(CC)CCSc1ccc(C(=O)NCc2ccco2)cn1
2200,COCCN1CCCn2nc(C3CCCN(Cc4cccn4C)C3)cc2C1=O,-11.202,COCCN1CCCn2nc(C3CCCN(Cc4cccn4C)C3)cc2C1=O
2201,COc1cccc(CNC(=O)CCC(=O)N2Cc3cccn3-c3ccccc32)c1OC,-9.118,COc1cccc(CNC(=O)CCC(=O)N2Cc3cccn3-c3ccccc32)c1OC
2202,CC(C)NC(=O)Cn1c2ccccc2n2c(=O)cc(-c3ccc(F)cc3)nc12,-8.97,CC(C)NC(=O)Cn1c2ccccc2n2c(=O)cc(-c3ccc(F)cc3)nc12
2203,Cc1nn(CCCC(=O)NCc2ccccn2)c(=O)c2cc3sccc3n12,-8.694,Cc1nn(CCCC(=O)NCc2ccccn2)c(=O)c2cc3sccc3n12
2204,Cc1ccc2c(c1)cc1c(=O)n(CC(=O)NCCCN3CC(C)CC(C)C3)nc(C)n12,-9.14,Cc1ccc2c(c1)cc1c(=O)n(CC(=O)NCCCN3CC(C)CC(C)C3)nc(C)n12
2205,CCCNC(=O)NC1CCN(c2cc(C)cc(C)c2)C1=O,-7.977,CCCNC(=O)NC1CCN(c2cc(C)cc(C)c2)C1=O
2206,Cc1ccn2cc(C(=O)NCCN3CCc4ccccc4C3)nc2c1,-8.954,Cc1ccn2cc(C(=O)NCCN3CCc4ccccc4C3)nc2c1
2207,COc1cccc2c1cc1c(=O)n(CC(=O)N3CCN(C)CC3)nc(C)n12,-9.165,COc1cccc2c1cc1c(=O)n(CC(=O)N3CCN(C)CC3)nc(C)n12
2208,CNc1ccc(OC2CCNCC2)nc1,-6.228,CNc1ccc(OC2CCNCC2)nc1
2209,Cn1c(N2CCC(C(=O)NCc3cccc(F)c3)CC2)cc(=O)n(C)c1=O,-9.057,Cn1c(N2CCC(C(=O)NCc3cccc(F)c3)CC2)cc(=O)n(C)c1=O
2210,CCCNC(=O)NC(C)C(=O)N1CCc2ccccc21,-7.56,CCCNC(=O)NC(C)C(=O)N1CCc2ccccc21
2211,O=C(NC1CCN(Cc2ccccc2)CC1)c1nnn2c1c(=O)[nH]c1ccccc12,-10.116,O=C(NC1CCN(Cc2ccccc2)CC1)c1nnn2c1c(=O)[nH]c1ccccc12
2212,Cn1c(=O)c2ccn(CC(=O)N3CCC(c4ccccc4)C3)c2n(C)c1=O,-9.094,Cn1c(=O)c2ccn(CC(=O)N3CCC(c4ccccc4)C3)c2n(C)c1=O
2213,COc1ccccc1CNC(=O)Cn1c(=O)c2cc(C3CC3)nn2c2ncccc21,-9.512,COc1ccccc1CNC(=O)Cn1c(=O)c2cc(C3CC3)nn2c2ncccc21
2214,Cn1nc(C(=O)N2CCOCC2)c2c1CCN(C(=O)CCC(=O)NCCCN1CCCCC1)C2,-9.247,Cn1nc(C(=O)N2CCOCC2)c2c1CCN(C(=O)CCC(=O)NCCCN1CCCCC1)C2
2215,CCCCN(C)Cc1nc2nc(C)cc(N(C)C)n2n1,-6.546,CCCCN(C)Cc1nc2nc(C)cc(N(C)C)n2n1
2216,CCCCNC(=O)CCc1c(C)nc2c(c(C)nn2C)c1C,-7.012,CCCCNC(=O)CCc1c(C)nc2c(c(C)nn2C)c1C
2217,COCCNC(=O)c1cc(-c2ccc(C)c(C)c2)[nH]c1C,-7.328,COCCNC(=O)c1cc(-c2ccc(C)c(C)c2)[nH]c1C
2218,CC(C)n1c(C2CCCN(C(=O)C3CCC3)C2)nn(C)c1=O,-7.313,CC(C)n1c(C2CCCN(C(=O)C3CCC3)C2)nn(C)c1=O
2219,COc1cc(CNC(=O)C2CCCCc3nnc(-c4cnccn4)n32)cc(OC)c1,-11.764,COc1cc(CNC(=O)C2CCCCc3nnc(-c4cnccn4)n32)cc(OC)c1
2220,O=C(NCC1CCOCC1)Nc1cccc(Br)c1,-7.087,O=C(NCC1CCOCC1)Nc1cccc(Br)c1
2221,CCCCc1ccc(NC(=O)N2CCc3c([nH]c4ccnn4c3=O)C2)cc1,-8.138,CCCCc1ccc(NC(=O)N2CCc3c([nH]c4ccnn4c3=O)C2)cc1
