Molecule,Score
EOS46042,-8.328
EOS45236,-6.511
EOS45712,-5.911
EOS46054,-8.21
EOS46055,-6.858
EOS45715,-6.648
EOS45716,-7.646
EOS46060,-8.443
EOS45721,-6.811
EOS45723,-6.928
EOS45731,-6.132
EOS45738,-13.421
EOS46079,-8.857
EOS46083,-7.054
EOS45748,-7.69
EOS46086,-7.064
EOS45754,-7.364
EOS46095,-6.735
EOS45766,-6.972
EOS45256,-8.076
EOS45771,-10.266
EOS46116,-7.202
EOS45261,-7.516
EOS46119,-6.287
EOS46120,-9.03
EOS45263,-7.172
EOS45790,-7.83
EOS46135,-6.445
EOS45796,-6.714
EOS46142,-5.624
EOS45807,-6.233
EOS45811,-6.598
EOS46156,-7.885
EOS45819,-6.492
EOS46164,-6.464
EOS45276,-6.419
EOS46171,-8.481
EOS46173,-7.479
EOS45831,-5.933
EOS46176,-6.822
EOS45834,-6.503
EOS46182,-6.819
EOS46188,-6.638
EOS45284,-7.534
EOS46197,-6.352
EOS46222,-8.641
EOS46228,-6.894
EOS45290,-5.856
EOS46229,-6.516
EOS46587,-7.551
EOS46244,-7.699
EOS46593,-7.503
EOS46249,-7.064
EOS46253,-7.395
EOS46600,-5.891
EOS45298,-10.344
EOS46256,-7.248
EOS46609,-7.236
EOS46284,-7.738
EOS46631,-10.473
EOS45308,-8.135
EOS46633,-7.343
EOS46298,-7.112
EOS46307,-7.28
EOS46660,-10.455
EOS46661,-7.24
EOS46315,-10.472
EOS45317,-6.6
EOS46316,-7.042
EOS46664,-8.646
EOS46669,-7.068
EOS46670,-6.606
EOS46327,-9.13
EOS46682,-7.633
EOS46685,-8.457
EOS46339,-6.818
EOS46689,-7.963
EOS46690,-6.785
EOS46344,-7.452
EOS46698,-7.629
EOS46705,-7.097
EOS46354,-8.242
EOS46709,-7.876
EOS46711,-6.966
EOS46720,-7.761
EOS46378,-11.461
EOS46733,-7.026
EOS45339,-5.626
EOS46739,-7.672
EOS46389,-8.357
EOS45342,-7.282
EOS46754,-11.78
EOS46401,-11.754
EOS46763,-7.773
EOS46789,-7.763
EOS45355,-7.595
EOS46793,-7.544
EOS46441,-8.605
EOS46805,-8.019
EOS46453,-6.922
EOS46807,-8.198
EOS46457,-8.486
EOS46473,-8.599
EOS46479,-6.573
EOS46844,-7.82
EOS46492,-7.454
EOS46846,-7.402
EOS46508,-6.412
EOS46516,-6.765
EOS46864,-6.589
EOS46867,-11.473
EOS46869,-6.882
EOS45384,-6.011
EOS46540,-7.427
EOS46885,-10.936
EOS46543,-7.198
EOS46892,-6.59
EOS46549,-8.121
EOS46550,-8.218
EOS46900,-6.481
EOS46569,-6.773
EOS46580,-6.594
EOS46948,-6.882
EOS46932,-6.506
EOS46933,-7.304
EOS46935,-8.011
EOS46956,-6.831
EOS46939,-6.385
EOS46958,-5.78
EOS45404,-12.112
EOS46946,-8.195
EOS45408,-11.945
EOS47342,-8.05
EOS47003,-8.533
EOS47356,-8.272
EOS47357,-6.63
EOS47008,-8.605
EOS47015,-7.702
EOS47373,-7.876
EOS47381,-7.758
EOS45429,-6.877
EOS45430,-7.301
EOS47047,-7.253
EOS47048,-7.713
EOS47406,-8.644
EOS47416,-6.899
EOS47430,-7.039
EOS47072,-7.773
EOS45442,-6.356
EOS47444,-6.707
EOS47453,-5.447
EOS47454,-7.869
EOS47096,-7.268
EOS47103,-7.023
EOS47462,-7.061
EOS47119,-7.264
EOS47129,-7.043
EOS47132,-6.865
EOS47150,-7.633
EOS47509,-7.379
EOS45467,-7.118
EOS47157,-6.679
EOS47158,-6.165
EOS47526,-7.749
EOS47530,-7.289
EOS47535,-6.935
EOS47542,-6.819
EOS47546,-7.678
EOS47547,-7.682
EOS47551,-7.47
EOS45481,-6.263
EOS47561,-6.391
EOS47200,-7.394
EOS47570,-7.54
EOS47581,-7.869
EOS47202,-6.323
EOS47203,-6.646
EOS47208,-7.945
EOS47211,-11.748
EOS47227,-6.607
EOS47229,-7.734
EOS47589,-6.363
EOS47233,-7.348
EOS47237,-7.679
EOS47601,-7.314
EOS47242,-7.645
EOS47243,-7.487
EOS47245,-6.93
EOS47607,-7.196
EOS47248,-7.403
EOS47684,-6.358
EOS47612,-7.261
EOS47250,-7.644
EOS47619,-12.975
EOS47620,-6.222
EOS47270,-7.847
EOS47693,-7.279
EOS47287,-6.864
EOS47657,-8.678
EOS47301,-12.225
EOS47674,-7.837
EOS48045,-12.377
EOS48046,-7.283
EOS48050,-11.364
EOS48054,-7.818
EOS48416,-7.019
EOS48425,-7.207
EOS47714,-7.564
EOS48436,-5.822
EOS48077,-7.779
EOS47717,-7.26
EOS48081,-7.54
EOS48443,-8.067
EOS48110,-7.856
EOS48480,-6.179
EOS48120,-7.183
EOS48123,-7.813
EOS47731,-8.372
EOS47734,-11.069
EOS48494,-7.414
EOS48141,-7.836
EOS48149,-6.609
EOS47744,-8.673
EOS48160,-8.321
EOS48525,-7.375
EOS48535,-6.52
EOS48545,-7.64
EOS48194,-7.955
EOS48198,-6.557
EOS48202,-7.436
EOS48208,-7.434
EOS48575,-6.311
EOS48578,-6.307
EOS48220,-10.821
EOS48227,-7.433
EOS48583,-7.319
EOS48229,-6.976
EOS48245,-7.808
EOS48252,-6.751
EOS47774,-6.443
EOS48262,-7.52
EOS48272,-8.146
EOS48287,-7.514
EOS48289,-6.823
EOS47786,-7.486
EOS47789,-8.064
EOS48666,-7.439
EOS48671,-7.293
EOS48318,-8.557
EOS48680,-8.063
EOS48333,-7.223
EOS47800,-8.531
EOS48691,-7.268
EOS47802,-8.987
EOS48344,-7.16
EOS48358,-7.601
EOS48359,-7.571
EOS48360,-5.957
EOS48363,-8.142
EOS48365,-6.899
EOS47810,-6.728
EOS48380,-7.151
EOS48747,-7.262
EOS47820,-7.543
EOS48769,-11.356
EOS48786,-8.131
EOS48787,-11.492
EOS48794,-7.719
EOS49151,-7.327
EOS48801,-7.619
EOS48802,-7.184
EOS48808,-11.944
EOS49171,-8.487
EOS49179,-7.733
EOS49180,-6.254
EOS47844,-6.331
EOS49194,-6.488
EOS49195,-8.594
EOS49200,-7.006
EOS48845,-6.335
EOS48849,-6.219
EOS49210,-7.286
EOS48859,-8.393
EOS48862,-6.463
EOS48863,-7.59
EOS49220,-7.034
EOS49233,-7.956
EOS49239,-6.505
EOS48884,-7.472
EOS49243,-7.252
EOS49252,-7.516
EOS49263,-7.045
EOS49266,-6.437
EOS49267,-6.391
EOS48911,-7.436
EOS49275,-6.93
EOS47872,-6.591
EOS48925,-7.828
EOS49288,-6.976
EOS49289,-8.217
EOS48934,-6.714
EOS48935,-7.507
EOS49305,-7.994
EOS49308,-6.878
EOS48960,-7.072
EOS48963,-7.278
EOS49331,-6.591
EOS49335,-7.657
EOS49338,-7.877
EOS48989,-7.706
EOS48997,-7.669
EOS49362,-7.485
EOS49367,-7.013
EOS49009,-7.569
EOS49368,-6.654
EOS49369,-7.553
EOS49014,-7.025
EOS49020,-7.134
EOS49025,-7.312
EOS49028,-7.882
EOS49030,-8.355
EOS49031,-6.406
EOS49033,-7.565
EOS49041,-7.756
EOS49047,-6.85
EOS49058,-6.572
EOS49412,-6.976
EOS49062,-6.247
EOS47918,-8.073
EOS49417,-8.2
EOS49418,-6.52
EOS49069,-6.177
EOS49424,-11.239
EOS47923,-7.362
EOS47924,-6.802
EOS49434,-8.53
EOS49438,-7.001
EOS49090,-7.743
EOS49442,-8.19
EOS49450,-11.906
EOS49104,-7.184
EOS49109,-7.244
EOS49464,-7.333
EOS49129,-7.216
EOS49131,-7.504
EOS49493,-7.793
EOS49530,-7.597
EOS47955,-8.427
EOS49887,-8.001
EOS49543,-7.625
EOS49556,-7.144
EOS47961,-6.833
EOS49569,-7.532
EOS47965,-8.127
EOS49928,-6.994
EOS49591,-10.587
EOS49592,-7.709
EOS49935,-6.906
EOS49937,-7.254
EOS49941,-8.106
EOS49947,-8.072
EOS47976,-7.612
EOS49611,-8.265
EOS49621,-11.424
EOS49974,-7.331
EOS49633,-7.54
EOS49981,-7.093
EOS49986,-7.106
EOS47989,-6.527
EOS47990,-7.192
EOS49993,-7.779
EOS49997,-7.595
EOS47994,-8.381
EOS50003,-7.613
EOS49668,-7.185
EOS50007,-6.91
EOS49674,-7.849
EOS49678,-7.699
EOS50024,-7.412
EOS49695,-7.605
EOS49696,-6.977
EOS49705,-7.376
EOS48007,-7.695
EOS50050,-7.85
EOS50053,-6.047
EOS48018,-7.613
EOS50074,-7.396
EOS50103,-6.827
EOS48030,-7.493
EOS49777,-6.447
EOS50109,-8.279
EOS48033,-6.232
EOS50118,-11.37
EOS50131,-6.675
EOS50133,-7.854
EOS48042,-7.584
EOS49809,-6.214
EOS49810,-6.825
EOS50143,-8.287
EOS50144,-6.794
EOS50145,-8.148
EOS49832,-8.263
EOS50159,-7.67
EOS50160,-7.41
EOS50166,-7.36
EOS50167,-7.17
EOS50173,-7.988
EOS49839,-7.214
EOS49852,-7.177
EOS50184,-6.992
EOS50189,-7.918
EOS49862,-7.427
EOS50199,-11.535
EOS49868,-8.186
EOS49870,-6.832
EOS49874,-8.452
EOS50212,-7.434
EOS50214,-7.701
EOS50226,-8.334
EOS50620,-7.113
EOS50231,-6.858
EOS50625,-7.143
EOS50642,-8.237
EOS50646,-6.907
EOS50984,-7.807
EOS50648,-7.15
EOS50649,-7.848
EOS50654,-6.915
EOS50660,-8.416
EOS50667,-7.067
EOS50274,-7.242
EOS51008,-7.102
EOS51023,-6.88
EOS50688,-6.598
EOS50690,-7.014
EOS50281,-6.99
EOS50693,-10.756
EOS51031,-7.55
EOS51033,-7.291
EOS51037,-11.153
EOS50702,-7.634
EOS50705,-7.74
EOS51050,-6.603
EOS50717,-7.781
EOS51058,-7.803
EOS50729,-11.968
EOS51068,-7.395
EOS50770,-7.112
EOS51112,-7.769
EOS50775,-6.856
EOS51116,-7.177
EOS50782,-7.592
EOS50787,-8.068
EOS51131,-7.809
EOS51132,-7.239
EOS50310,-7.105
EOS51137,-13.157
EOS51140,-7.889
EOS50799,-6.921
EOS50804,-7.904
EOS50806,-7.729
EOS50816,-6.864
EOS50821,-6.832
EOS50318,-6.913
EOS50825,-8.109
EOS50320,-6.563
EOS51175,-7.545
EOS50322,-7.342
EOS50324,-8.121
EOS51187,-7.163
EOS51189,-7.116
EOS51191,-7.961
EOS51192,-6.566
EOS51193,-6.908
EOS50853,-6.96
EOS50858,-7.314
EOS50331,-7.271
EOS50862,-6.184
EOS50868,-7.64
EOS51215,-6.569
EOS51219,-7.423
EOS51226,-6.39
EOS50881,-6.57
EOS50885,-5.93
EOS51237,-6.647
EOS50341,-7.007
EOS51243,-7.583
EOS51248,-7.158
EOS50897,-8.085
EOS51249,-6.781
EOS50348,-7.082
EOS51264,-7.302
EOS50351,-6.718
EOS50918,-6.951
EOS51278,-7.726
EOS50354,-5.443
EOS51279,-8.219
EOS51285,-7.005
EOS51292,-6.557
EOS51294,-7.398
EOS50938,-7.181
EOS51302,-5.93
EOS50363,-7.884
EOS50946,-6.188
EOS50952,-6.658
EOS50959,-8.552
EOS51320,-6.597
EOS50378,-6.915
EOS51709,-6.783
EOS51711,-7.047
EOS51351,-10.868
EOS51719,-7.922
EOS51362,-8.41
EOS51721,-7.791
EOS51369,-6.761
EOS51371,-7.56
